root_id,supervoxel_id,position,type,is_fafb_ol_type,confidence
720575941593432360,78743999930296500,"[196566, 41519, 3226]",,False,
720575941593435176,78743862088670538,"[194892, 37390, 1695]",,False,
720575941593436968,78532206503119488,"[188973, 22037, 3286]",,False,
720575941593437992,78955037510044228,"[200978, 38927, 3388]",,False,
720575941593440808,78673562600723259,"[192852, 40710, 3728]",,False,
720575941593462312,78321856386162347,"[183624, 43384, 4060]",,False,
720575941593466920,78462799092981624,"[187693, 49576, 463]",,False,
720575941593478696,77970355658309178,"[173557, 54490, 1625]",,False,
720575941593499243,78813818918366223,"[198403, 26355, 3127]",,False,
720575941593500968,78532549630044871,"[189135, 31940, 1285]",,False,
720575941593532523,78814436991148889,"[197932, 43847, 1654]",T3,True,
720575941593540904,78110956244698523,"[177873, 50625, 3719]",T5a,True,
720575941593548840,78181324451705917,"[178316, 49487, 1556]",,False,
720575941593549864,78813681278386509,"[197360, 21833, 2470]",Tm2,True,
720575941593550632,78462867947119394,"[187518, 51849, 988]",T4c,True,
720575941593557032,78040518177220610,"[174875, 47392, 1465]",,False,
720575941593560104,78251075258016922,"[181768, 32573, 3821]",T4a,True,
720575941593564968,78744411642836144,"[194901, 54657, 821]",T3,True,
720575941593576232,78251693196386262,"[181312, 49988, 1739]",,False,
720575941593578280,78673768423970985,"[192514, 46485, 2550]",LPC1,True,
720575941593579048,78251693196355046,"[181783, 49364, 1729]",T5c,True,
720575941593585448,78532962014286287,"[190298, 44249, 1595]",T4d,True,
720575941593601832,79024787309741445,"[203584, 21532, 1764]",C2,True,
720575941593628456,78603056350767533,"[191432, 36648, 3559]",T3,True,
720575941593639976,78603468063686623,"[191553, 48209, 1252]",,False,
720575941593646632,78462318392597389,"[186610, 36607, 1743]",,False,
720575941593647656,78462318459569567,"[188200, 36835, 1941]",T4c,True,
720575941593654824,78673424826017130,"[193494, 35152, 2345]",TmY14,True,
720575941593660712,78884255912340931,"[199468, 27265, 1365]",,False,
720575941593813867,79306537365584110,"[211311, 29035, 2496]",Tm1,True,
720575941593823851,78321168788538694,"[183879, 22622, 2441]",Mi1,True,
720575941593824296,78532824709526134,"[188898, 39814, 2101]",T5c,True,low
720575941593826856,78603056014837860,"[190664, 35403, 2130]",,False,
720575941593848360,78954830680686640,"[201553, 33666, 834]",Tm9,True,
720575941593852200,78743931411689032,"[195078, 39099, 3861]",,False,
720575941593853221,77900124218755488,"[171881, 58704, 1162]",LPi03,True,low
720575941593853736,79517781037028299,"[217090, 34045, 2479]",T1,True,low
720575941593855528,79025474772650022,"[202761, 42381, 2671]",,False,
720575941593856552,78180706446365402,"[180164, 30980, 3415]",,False,
720575941593860715,78111230451405153,"[176322, 58599, 1105]",LPi09,True,
720575941593862763,78320962898189757,"[183184, 17973, 3341]",Mi4,True,
720575941593874216,78251624409748141,"[180225, 48541, 1458]",,False,
720575941593881963,78111024427228057,"[176895, 52759, 1633]",T3,True,
720575941593886504,78743656265673465,"[196344, 32560, 2937]",T2a,True,
720575941593891691,78532550033263623,"[188737, 30744, 2992]",T2a,True,
720575941593897579,78884805668440184,"[199517, 44094, 1469]",C2,True,
720575941593899304,79236786828158768,"[208922, 47143, 1430]",,False,
720575941593910568,79166074553484516,"[207808, 37471, 1601]",,False,
720575941593928299,77899505944729794,"[170170, 39903, 1807]",,False,
720575941593951339,78040518176794935,"[175303, 47607, 1302]",,False,
720575941593978731,78251761848577585,"[182103, 52221, 1417]",,False,
720575941593995371,77970424378029963,"[173013, 55712, 1713]",,False,
720575941594023976,78814299619328384,"[197030, 39364, 1925]",T4a,True,
720575941594025000,78884737082989035,"[200288, 42121, 1929]",T4a,True,
720575941594031656,78602574911348861,"[191966, 21530, 1848]",Mi1,True,
720575941594035307,78954418900879138,"[202330, 22108, 2965]",Tm1,True,
720575941594046248,79306399859213751,"[212536, 26595, 2132]",,False,
720575941594047272,78744480362372531,"[194972, 57204, 835]",,False,
720575941594051368,78321993421871403,"[184306, 47655, 2315]",T5c,True,
720575941594059557,78462937069260409,"[186711, 53799, 2548]",T4c,True,
720575941594060139,78603536782893987,"[190550, 49802, 1163]",T4c,True,
720575941594063979,78392224324791114,"[186297, 44740, 902]",,False,
720575941594064235,78321444002129449,"[182922, 32055, 3793]",Mi13,True,
720575941594068331,78180706647730381,"[179600, 32036, 4192]",,False,
720575941594068843,78181050244939255,"[180111, 41105, 4131]",,False,
720575941594071147,78673493411639704,"[193449, 37039, 1972]",T4c,True,
720575941594078059,78392568258021359,"[185536, 55151, 2283]",LPi04,True,
720575941594079595,78181324720218938,"[179297, 50505, 2609]",T5c,True,
720575941594081899,78603536917201079,"[190760, 50638, 1700]",,False,
720575941594083691,78181393171847468,"[179018, 51769, 1787]",T5a,True,
720575941594083880,78533031270717322,"[189971, 45218, 3704]",,False,
720575941594084136,78251074721042766,"[181375, 30841, 1719]",,False,
720575941594086440,78320894044383786,"[182771, 16144, 2818]",Tm2,True,
720575941594097704,78532893295098342,"[188673, 42436, 1697]",T3,True,
720575941594103915,78462730843389217,"[188069, 47460, 2150]",T4c,True,
720575941594116203,78743312735358043,"[195457, 21572, 3174]",Tm4,True,
720575941594117227,78743381522017145,"[195198, 24060, 3465]",Tm25,True,
720575941594122280,79587943421110680,"[219903, 26649, 1589]",,False,
720575941594129704,78954762766737508,"[202432, 30943, 3994]",,False,
720575941594131752,78955174613540886,"[202491, 44513, 2109]",,False,
720575941594142827,78181187012828530,"[178727, 46005, 1595]",,False,
720575941594149416,79306606151720680,"[212544, 30788, 2581]",Mi4,True,
720575941594151976,78884668564840727,"[199526, 40863, 2691]",T4c,True,
720575941594152744,78743243881654994,"[195515, 19156, 2653]",Dm15,True,
720575941594153512,78955380571172783,"[202362, 49549, 1516]",TmY14,True,low
720575941594153579,78321512050630868,"[182671, 34177, 1262]",,False,
720575941594155304,78321856184227710,"[182633, 44143, 3079]",T5c,True,
720575941594171944,79165868797947310,"[208107, 32229, 3235]",C3,True,
720575941594172712,78181256269104061,"[179775, 48083, 3611]",,False,
720575941594173224,78743243747647527,"[196492, 19137, 2218]",Dm18,True,
720575941594173480,79236511883285424,"[208987, 38930, 1220]",,False,
720575941594177064,78813819186906427,"[198463, 26450, 4197]",,False,
720575941594178344,78462593337495263,"[187173, 44501, 1965]",T5c,True,
720575941594179112,78391743287967901,"[185608, 30369, 857]",,False,
720575941594180203,78814505375293015,"[198371, 45897, 450]",,False,
720575941594187048,78955174613810253,"[201088, 43750, 2202]",,False,
720575941594200360,78955174479834643,"[201566, 43451, 1773]",T4c,True,
720575941594210344,79447618115792054,"[216424, 40631, 1220]",,False,
720575941594216744,78743793570360067,"[196216, 36129, 2409]",TmY14,True,
720575941594224680,79517780835712885,"[217223, 34768, 1712]",Mi9,True,
720575941594245416,78884118674726277,"[199548, 22639, 2140]",,False,
720575941594246440,78743244150007708,"[195579, 20442, 3645]",,False,
720575941594246696,78321855647854882,"[183398, 43267, 1201]",,False,
720575941594250280,78321581441070556,"[184224, 35206, 3788]",T5c,True,
720575941594268968,79096049541237928,"[205832, 47806, 2237]",,False,
720575941594301224,78462524819319274,"[188077, 41115, 2717]",T4a,True,
720575941594309227,78955174076561324,"[201648, 43712, 175]",,False,
720575941594322216,79095362547570204,"[205055, 27778, 2925]",,False,
720575941594322984,78673424423762445,"[193420, 35941, 960]",,False,
720575941594330152,79446931189287723,"[216448, 18935, 2276]",,False,
720575941594332712,79236374443800653,"[210900, 36228, 1030]",,False,
720575941594334321,77829205920443250,"[169380, 41827, 1955]",,False,
720575941594336113,77829686822738131,"[168803, 56115, 1508]",,False,
720575941594338856,78462112301224382,"[188191, 29897, 1978]",Tm5f,True,
720575941594342763,79165799407584202,"[207271, 29771, 738]",,False,
720575941594346792,79447411756102766,"[216874, 34428, 486]",,False,
720575941594352936,79024787577825928,"[203029, 21056, 2652]",,False,
720575941594357032,78954694047111542,"[201655, 29654, 3943]",,False,
720575941594359592,77969737652851576,"[173528, 35847, 3435]",Li10,True,
720575941594359848,78250800379602743,"[180546, 24194, 3619]",,False,
720575941594370600,79376562646217482,"[214456, 19787, 2872]",,False,
720575941594374952,78603124734671803,"[192145, 37997, 2271]",T5c,True,
720575941594377512,78392018434657193,"[185732, 38855, 1872]",,False,
720575941594381608,78743519094882667,"[194796, 27013, 3861]",Tm2,True,
720575941594385448,79587806049604556,"[219756, 23443, 2009]",,False,
720575941594386539,79166143071784255,"[207818, 39148, 893]",,False,
720575941594390312,79236374443859155,"[210272, 35300, 1053]",,False,
720575941594392427,79306674871181428,"[212483, 34790, 2573]",,False,
720575941594397736,78743999795803366,"[195913, 42629, 2620]",,False,
720575941594411048,78251349665986124,"[180866, 40327, 1956]",,False,
720575941594431272,78814299417855936,"[197303, 40358, 1090]",,False,
720575941594433320,79024650071962416,"[203427, 16442, 2468]",Mi1,True,
720575941594435368,78813612625499325,"[196845, 20420, 2568]",,False,
720575941594439464,79517712183222798,"[217088, 32520, 1926]",Mi1,True,
720575941594440744,78532549966085968,"[190360, 31931, 2698]",T2,True,
720575941594444328,78110269049833989,"[177006, 28772, 3691]",LMa2,True,
720575941594445608,78251624409600143,"[181017, 47862, 1406]",,False,
720575941594476072,79447686834792083,"[216515, 41596, 1044]",,False,
720575941594519403,79095156456595984,"[205084, 21297, 3306]",L5,True,
720575941594522219,78532755654659028,"[189337, 37552, 883]",,False,
720575941594526341,77829755541906564,"[169149, 58960, 1405]",,False,
720575941594528619,78813612491405290,"[197372, 20372, 2077]",Dm15,True,
720575941594529899,78040724604278086,"[175751, 54644, 2547]",,False,
720575941594533227,79728474482947383,"[224154, 21348, 704]",L2,True,
720575941594534763,79025474101192742,"[202902, 42235, 142]",,False,
720575941594536555,78602918777283595,"[191569, 32284, 2927]",,False,
720575941594554219,78110955909235485,"[176331, 50156, 2457]",,False,
720575941594556523,79658518122864335,"[221904, 33216, 984]",,False,
720575941594563691,77758837444846138,"[167856, 42719, 3054]",,False,
720575941594571883,78111024427255375,"[177163, 52337, 1652]",T5b,True,
720575941594590827,79095843047230576,"[206242, 41807, 941]",,False,
720575941594601323,78954418498179265,"[201640, 21627, 1394]",L2,True,
720575941594609515,78392224525946009,"[185944, 43626, 1608]",T4c,True,low
720575941594612331,78743931143772633,"[196215, 38991, 3013]",,False,
720575941594616171,78813750333111450,"[197778, 22859, 3644]",TmY3,True,
720575941594618475,78743244015676545,"[194662, 18549, 3105]",,False,
720575941594622315,78673149747282989,"[193343, 27780, 1762]",,False,
720575941594622827,78813612625883837,"[196714, 20013, 2676]",,False,
720575941594668246,78462318929262970,"[187478, 36064, 3731]",T4a,True,
720575941594671062,79096049474081856,"[205007, 48890, 1960]",,False,
720575941594671467,78532756057465845,"[188653, 38191, 2469]",T5c,True,
720575941594691877,77618305913523030,"[161806, 48221, 2245]",Li02,True,
720575941594696555,78603468130176173,"[191856, 48051, 1293]",T4a,True,
720575941594700395,78251144245568012,"[181488, 34640, 4657]",,False,
720575941594701014,78884324564718940,"[198777, 28672, 1110]",,False,
720575941594702955,78181324989241766,"[178644, 49493, 3837]",,False,
720575941594703318,78392705428009239,"[186132, 58411, 1057]",,False,
720575941594704086,78602644168140328,"[191694, 23289, 4071]",,False,
720575941594705259,78954693778850042,"[201464, 29380, 2976]",Sm05,True,
720575941594706134,78462524281987586,"[188176, 42898, 641]",,False,
720575941594711915,78391606789103496,"[184606, 24700, 4506]",,False,
720575941594712683,78180637660086735,"[179419, 29785, 3273]",,False,
720575941594725413,78251418183811757,"[180860, 42227, 1069]",Tm9,True,
720575941594726102,78884737150031758,"[200621, 42568, 2143]",T3,True,
720575941594729323,79657968232263157,"[222123, 18252, 349]",,False,
720575941594732907,78602987631061159,"[192197, 34632, 3478]",,False,
720575941594733163,78391880995998087,"[184673, 34302, 1979]",C2,True,
720575941594735467,79377249707323773,"[213936, 39489, 2547]",Tm4,True,
720575941594754262,78884737016033958,"[199872, 42679, 1718]",T4b,True,
720575941594762603,79307018200225384,"[212004, 43317, 1586]",,False,
720575941594764395,79306606218798245,"[212627, 32223, 2831]",L5,True,
720575941594768235,79236237474906502,"[209462, 30724, 2943]",,False,
720575941594770283,78251143843259569,"[180258, 34145, 3284]",,False,
720575941594777707,78955105894100462,"[201784, 42850, 2108]",,False,
720575941594783339,78884805467173132,"[200147, 43691, 734]",,False,
720575941594788566,79236168688476261,"[210588, 30580, 2730]",,False,
720575941594789227,78885149198429555,"[199407, 54396, 1117]",,False,
720575941594791019,78533030666755648,"[189292, 46876, 1377]",T4c,True,
720575941594796139,79728474415186176,"[223667, 22275, 262]",,False,
720575941594806123,78532068862894287,"[188860, 17770, 2520]",,False,
720575941594819947,78743793637344974,"[196275, 36212, 2620]",T3,True,
720575941594836005,77970286872048105,"[173681, 52724, 1486]",,False,
720575941594844709,77759318078430824,"[166479, 56225, 1466]",,False,
720575941594847083,78321993489603295,"[184020, 47667, 2787]",T5b,True,
720575941594847595,78462456099789333,"[188065, 39355, 2697]",T5a,True,
720575941594867563,78814505375094088,"[197610, 45523, 378]",,False,
720575941594869099,79517300000078994,"[217138, 19812, 2505]",,False,
720575941594869867,78391880928635891,"[184623, 34167, 1632]",,False,
720575941594877547,78603605502191347,"[190681, 52255, 1103]",,False,
720575941594878827,78744068247202761,"[196351, 44287, 1738]",T3,True,
720575941594879781,77899918463565328,"[171564, 52141, 2809]",,False,
720575941594881750,79165868730972827,"[208358, 32086, 3017]",Tm2,True,
720575941594883111,78181393506757555,"[179221, 51626, 2851]",Tlp4,True,
720575941594884971,78392156142094356,"[184468, 41918, 2916]",T5b,True,
720575941594888150,79236305657363133,"[209418, 33804, 825]",Tm2,True,
720575941594891371,79236030980673608,"[210768, 24643, 1559]",,False,
720575941594896235,78743862424414277,"[195736, 38466, 3053]",TmY14,True,
720575941594898283,78743449704854344,"[194563, 25630, 1496]",,False,
720575941594902123,79095293559974769,"[206027, 25121, 2010]",,False,
720575941594903147,78391743758384172,"[185928, 30667, 2736]",T4a,True,
720575941594903403,79095362077601356,"[206553, 27572, 1047]",,False,
720575941594905451,78884187528277091,"[198816, 25056, 2601]",TmY3,True,
720575941594910059,78955242930758128,"[201119, 46871, 705]",,False,
720575941594919019,79658243512966468,"[222446, 24880, 1849]",,False,
720575941594922859,78532893429165951,"[189577, 42272, 2162]",T5c,True,
720575941594927723,78954555936981638,"[201453, 26017, 1347]",,False,
720575941594929771,79236374242798990,"[209572, 35260, 357]",,False,
720575941594938987,78954968052785350,"[201669, 38256, 685]",Tm2,True,
720575941594958187,79306193969239765,"[212372, 20038, 3252]",,False,
720575941594962027,79165936846500116,"[208528, 34536, 737]",,False,
720575941594967147,79377318359242909,"[214542, 43007, 2136]",Mi10,True,
720575941594975851,78813612894397415,"[197824, 20352, 3745]",,False,
720575941594979435,79869074532214512,"[228743, 17128, 705]",L2,True,
720575941594979691,78110543927995043,"[177327, 38666, 3778]",Li17,True,
720575941594980715,79236031048376457,"[210870, 25147, 2029]",Tm1,True,
720575941594986091,77829755608924275,"[168936, 58872, 1622]",Y11,True,
720575941594991211,77758837176314560,"[167461, 41786, 1980]",Li01,True,
720575941594997867,79095774260648697,"[205824, 39775, 695]",,False,
720575941594998379,79377386676036660,"[213983, 43135, 595]",,False,
720575941594999147,78673630514856432,"[192592, 42620, 619]",,False,
720575941595000939,78603399343874188,"[192317, 46943, 1140]",,False,
720575941595003755,79095293828137316,"[206556, 25472, 2947]",,False,
720575941595005547,78462661922424629,"[186754, 45728, 1323]",,False,
720575941595016811,78603193118517518,"[191205, 39373, 948]",,False,
720575941595019627,79025543156964299,"[203321, 45012, 1530]",T2,True,
720575941595020907,78533305477753836,"[189247, 53324, 1186]",,False,
720575941595025771,78743999460668301,"[195037, 42825, 1497]",,False,
720575941595027307,78673493545931948,"[193005, 38430, 2503]",,False,
720575941595030123,78181393104055381,"[179047, 51982, 1291]",,False,
720575941595030891,78603125070205311,"[191813, 38397, 3545]",TmY14,True,
720575941595037035,78603468130162467,"[192376, 48260, 1294]",,False,
720575941595037803,79658036951958022,"[222594, 19956, 395]",,False,
720575941595039783,77970149969948798,"[173916, 48173, 3522]",,False,
720575941595043179,78954625126093523,"[201154, 28163, 3097]",Dm4,True,
720575941595044715,78673768222191285,"[193993, 45655, 1625]",,False,
720575941595048555,79306331475199888,"[212124, 24087, 3366]",,False,
720575941595051627,78955380705040242,"[202154, 49173, 1887]",C2,True,
720575941595054955,79658380683491822,"[222917, 29083, 837]",,False,
720575941595062635,78462593471236236,"[188067, 43157, 2311]",T5c,True,
720575941595065195,79166486735903555,"[208580, 49830, 1028]",,False,
720575941595092005,78251006135424272,"[180567, 28862, 2096]",Dm4,True,
720575941595094053,78251143373322208,"[180874, 34360, 1427]",,False,
720575941595115559,78251556160138990,"[181077, 46659, 3299]",T5a,True,
720575941595121959,78392293513531749,"[185484, 45620, 2561]",Tm9,True,
720575941595125031,78392293312588384,"[186363, 46733, 1880]",T5b,True,
720575941595126567,78321237642547625,"[183210, 24656, 3066]",,False,
720575941595131687,79165799541681476,"[208632, 28810, 1204]",,False,
720575941595131941,78673424759334262,"[193702, 36608, 2246]",T4a,True,
720575941595134503,79095431401359958,"[205433, 29162, 3466]",,False,
720575941595160534,78673425027309828,"[193910, 36404, 3105]",T2a,True,
720575941595167271,79095774327482230,"[205122, 39048, 845]",,False,
720575941595167958,78533099386419909,"[188884, 48865, 1447]",T5c,True,
720575941595171542,78391675306875865,"[184798, 27605, 3616]",Mi4,True,
720575941595181095,78391950118159482,"[184759, 34882, 3534]",T5a,True,
720575941595187926,77759112188384480,"[166855, 49578, 2472]",Li05,True,
720575941595202006,78391881465664273,"[184547, 33996, 3749]",T4c,True,
720575941595202855,78673562064219401,"[193848, 40118, 1786]",T4b,True,
720575941595217541,79236099297368761,"[210362, 27394, 174]",R8,True,
720575941595221206,79236305993400054,"[210004, 33125, 2284]",,False,
720575941595225814,78321168721652245,"[184188, 23763, 2264]",,False,
720575941595278373,78603056283323689,"[192009, 35851, 3163]",T4c,True,
720575941595291606,78391880861508397,"[185096, 33965, 1369]",,False,
720575941595322919,78321581038071937,"[183114, 34886, 2114]",,False,
720575941595323350,78181393238327232,"[180136, 51450, 1824]",T5c,True,
720575941595327446,79165524865215241,"[208144, 22048, 2017]",Dm15,True,
720575941595335382,78392705696437766,"[185152, 58368, 2090]",T5c,True,
720575941595337942,78462455831625151,"[187831, 39768, 1759]",T4b,True,
720575941595342294,78602712484764430,"[190998, 25562, 2456]",TmY3,True,
720575941595362343,78673630716312757,"[193967, 42305, 1432]",,False,
720575941595378646,78602506393381512,"[192078, 18775, 2684]",Dm15,True,
720575941595393238,78392155806923677,"[185858, 42742, 1775]",,False,
720575941595422422,78884255643722494,"[199593, 26790, 428]",,False,
720575941595432150,78602987362495131,"[191914, 34004, 2395]",TmY14,True,
720575941595440598,78532825246105280,"[188916, 39476, 4103]",,False,
720575941595444081,77899986914014655,"[171891, 55169, 1575]",LHPV4m1,False,low
720575941595532325,79517643329425908,"[218923, 29162, 1365]",L2,True,
720575941595556389,78391400026399351,"[185894, 18993, 2081]",Mi4,True,
720575941595558693,79024855961977628,"[203184, 24572, 1454]",Tm4,True,
720575941595565526,78532618685322133,"[189700, 33736, 2622]",T5d,True,
720575941595568854,78532549965965530,"[188751, 32507, 2650]",T5b,True,
720575941595578582,78885217850859866,"[200624, 55872, 929]",,False,
720575941595585750,79025886619734063,"[204282, 53798, 884]",Mi13,True,
720575941595602725,78674043100319237,"[193395, 53979, 1705]",,False,
720575941595615013,78532412191784083,"[189419, 27230, 1489]",,False,
720575941595617573,78602574978448881,"[191926, 21614, 2104]",Tm3,True,
720575941595628581,77759455584299184,"[166925, 60095, 1652]",,False,
720575941595631141,78391881062925767,"[184567, 34629, 2160]",T4c,True,
720575941595640689,79447068695339630,"[215044, 24512, 2424]",,False,
720575941595650087,78462112166649261,"[186839, 29492, 1342]",Mi1,True,
720575941595654870,79236443029259569,"[209064, 38276, 593]",L4,True,
720575941595659045,78040312085616458,"[175304, 41379, 1621]",,False,
720575941595659222,79306536962860119,"[211004, 28758, 937]",Tm9,True,
720575941595665447,78955311717192663,"[201982, 48543, 905]",Pm03,True,
720575941595667670,79165937517523960,"[206952, 33528, 3259]",Tm27,True,
720575941595671254,78954762497920170,"[202304, 32459, 2839]",,False,
720575941595674407,78391537868065521,"[185964, 24371, 3660]",,False,
720575941595674917,78533168038574870,"[189494, 50738, 1109]",,False,
720575941595677477,78533167971737889,"[190067, 50626, 960]",,False,
720575941595681573,78743449704890942,"[196412, 25447, 1504]",,False,
720575941595683109,78672943857085021,"[194281, 21526, 2704]",Tm4,True,
720575941595686183,78462387716127047,"[186465, 37876, 4083]",T4d,True,
720575941595695911,78250800044115280,"[181758, 24361, 2346]",,False,
720575941595696086,79025405918891815,"[203893, 38973, 2137]",Tm9,True,
720575941595696165,78603261770926979,"[191609, 42522, 711]",,False,
720575941595697447,77829274773739570,"[168286, 44816, 2331]",,False,
720575941595701206,79165868596695979,"[208609, 31598, 2486]",,False,
720575941595705893,78603193856742992,"[191565, 40062, 3791]",,False,
720575941595710247,78392361696658318,"[185338, 47464, 656]",,False,
720575941595712805,78885080479086320,"[198903, 52591, 1168]",T4d,True,
720575941595714673,78954968790788028,"[200901, 37216, 3430]",,False,
720575941595715365,78673768221968256,"[194093, 46778, 1543]",T5a,True,
720575941595717925,78814643015540487,"[198143, 51002, 1200]",T4a,True,low
720575941595723301,79024856163262683,"[203131, 23521, 2206]",,False,
720575941595725095,78321581641942872,"[184277, 36791, 4387]",T4c,True,
720575941595726631,78322130391759630,"[182930, 52094, 766]",C3,True,low
720575941595727653,78673150216511578,"[192995, 26639, 3368]",,False,
720575941595734055,78180981592308795,"[179317, 39171, 4355]",,False,
720575941595740711,77829549383384341,"[169575, 53022, 1351]",,False,
720575941595749415,78181393104149154,"[178792, 52555, 1322]",,False,
720575941595753765,78040999280002962,"[174464, 61808, 1543]",,False,
720575941595766311,78392019038899007,"[185540, 37738, 4279]",,False,
720575941595767921,78955311918800890,"[202306, 48444, 1780]",Y3,True,
720575941595769895,77336968576873262,"[153747, 52717, 2929]",cLP01,True,
720575941595793191,78321649556128242,"[183438, 37633, 1313]",,False,
720575941595799254,79518055713600343,"[218424, 42800, 1712]",L2,True,
720575941595802151,78391812880384014,"[184527, 31361, 4236]",,False,
720575941595808214,78462181154851431,"[187631, 32510, 2466]",T2,True,
720575941595809319,78111024830440742,"[176448, 52670, 3324]",T5c,True,
720575941595815463,79025543223708959,"[203299, 43970, 1660]",,False,
720575941595816231,78955105827299158,"[200824, 41976, 1959]",T4c,True,
720575941595816487,78462044185926984,"[188367, 26957, 4348]",TmY3,True,
720575941595817841,78321787599096643,"[183811, 41689, 3645]",,False,
720575941595818791,79236237340689473,"[209789, 31715, 2414]",T1,True,low
720575941595822449,79024856431461395,"[203883, 24243, 3148]",Mi4,True,
720575941595822887,78813612626019892,"[197731, 18458, 2723]",Tm3,True,
720575941595828694,79236100103285564,"[209600, 26797, 3267]",L1,True,
720575941595833302,79236100170244192,"[210023, 26674, 3480]",,False,
720575941595834070,78884599778503643,"[199008, 38043, 2516]",T2a,True,
720575941595837910,78392293312593901,"[184824, 46711, 1883]",T5c,True,
720575941595842087,78743312466651195,"[195246, 20681, 2059]",Tm3,True,
720575941595848561,79518055780856606,"[217333, 42926, 2017]",,False,
720575941595857957,78813818515393808,"[198070, 25125, 1536]",Tm9,True,
720575941595860694,79236030779693540,"[209158, 26395, 912]",,False,
720575941595862230,78532893295178391,"[189505, 41325, 1729]",T4c,True,
720575941595866070,79307086986816742,"[211337, 45872, 1854]",,False,
720575941595866326,78954831284895767,"[202092, 33615, 3227]",,False,
720575941595868709,78251212293881513,"[180801, 35050, 2106]",,False,
720575941595869221,78884668296648923,"[200123, 39224, 1745]",,False,
720575941595877334,79447687036344494,"[215440, 42388, 1890]",TmY4,True,
720575941595881430,79306605615165827,"[212332, 31926, 648]",,False,
720575941595884069,78673630783455885,"[192617, 41436, 1702]",Tm20,True,
720575941595891569,78181324451871408,"[179306, 50411, 1621]",T5c,True,
720575941595892081,78603056014870824,"[191821, 36017, 2144]",T3,True,
720575941595897302,78462112502590552,"[188077, 30618, 2758]",T3,True,
720575941595897637,78532893429034486,"[189530, 41343, 2112]",T5a,True,
720575941595898407,78603125070085985,"[190892, 37452, 3505]",T4c,True,
720575941595900118,78884874119511879,"[198750, 45739, 462]",,False,
720575941595902501,78603124734472004,"[190878, 38448, 2199]",T5c,True,
720575941595902678,78673286917736236,"[194377, 30758, 726]",,False,
720575941595910358,78462387044837428,"[186855, 37864, 1442]",,False,
720575941595912229,78532687404934249,"[189507, 36411, 2660]",T5a,True,
720575941595915222,79798705787647771,"[226521, 17662, 519]",,False,
720575941595920677,79094950029086612,"[206313, 15747, 2077]",,False,
720575941595921445,78814093527996343,"[198218, 34331, 2168]",,False,
720575941595922983,79095706144758783,"[206740, 37467, 2858]",,False,
720575941595923237,78603742874364028,"[192418, 55724, 963]",,False,
720575941595935015,79095225041693576,"[204811, 22993, 2731]",Tm1,True,
720575941595938597,79024787040580421,"[204795, 21807, 562]",Mi1,True,
720575941595941590,78813887101397674,"[198568, 27609, 1238]",,False,
720575941595942358,78743381387598317,"[195272, 23342, 2877]",Mi13,True,
720575941595946710,78461837423307918,"[187749, 22242, 1965]",,False,
720575941595955495,78813749997469505,"[197782, 23519, 2321]",,False,
720575941595962405,79095224974470843,"[205656, 22877, 2438]",Dm3v,True,
720575941595962582,78602575314067325,"[192102, 22177, 3417]",Tm21,True,
720575941595966678,79447618048657311,"[215911, 40571, 948]",,False,
720575941595972566,78462524751878087,"[188111, 42342, 2336]",T5b,True,
720575941595973846,79166349230196203,"[207280, 46197, 884]",,False,
720575941595977942,78884599710983663,"[200240, 37843, 2113]",T2,True,
720575941595978198,78954968052670313,"[200950, 38255, 637]",,False,
720575941595993558,78814367936022018,"[197685, 41116, 344]",T1,True,
720575941595998757,78814368473090019,"[197419, 41188, 2451]",,False,
720575941596009430,78250937953147796,"[181863, 27371, 4273]",,False,
720575941596009686,78321443934632673,"[183282, 31456, 3394]",T2a,True,
720575941596010533,79447480475378945,"[216448, 35504, 426]",Dm15,True,
720575941596010710,79095431065456520,"[205061, 29119, 2058]",,False,
720575941596011734,78181256202265375,"[180181, 48783, 3445]",,False,
720575941596017445,79447755688652069,"[215960, 44040, 1620]",,False,
720575941596020517,79095293761020379,"[206168, 24648, 2675]",,False,
720575941596045605,77899506213736928,"[171494, 39119, 3053]",Li09,True,
720575941596046806,78673699301451152,"[193684, 43909, 883]",,False,
720575941596051926,78462181155026089,"[186611, 31644, 2528]",T3,True,
720575941596053462,79236374913679417,"[209232, 35518, 2880]",Tm20,True,
720575941596056022,77970493097683639,"[173090, 57734, 1768]",,False,
720575941596056101,79517918140608501,"[217742, 36917, 1260]",TmY3,True,
720575941596058149,79728886934117807,"[224208, 33504, 1235]",,False,
720575941596059350,78462318526509851,"[188196, 35261, 2145]",T4b,True,
720575941596060453,79306949480926531,"[212600, 41798, 1659]",Tm27,True,
720575941596062166,78955174680817035,"[201613, 43689, 2415]",Pm01,True,
720575941596064982,79236512017035961,"[210873, 39130, 1565]",,False,
720575941596071207,79235825023930133,"[210085, 20238, 2458]",,False,
720575941596079399,79095431401043023,"[206155, 30246, 3362]",,False,
720575941596084182,78040930695448553,"[175202, 59945, 2272]",,False,
720575941596085031,78603193386878408,"[191719, 39575, 1954]",T5b,True,
720575941596089127,78955518143780797,"[201308, 53504, 1888]",,False,
720575941596091175,79025612010046791,"[203748, 47092, 1821]",T4c,True,
720575941596097575,79096186845968612,"[205990, 51338, 1729]",T4c,True,
720575941596129063,78955380772154995,"[201968, 50800, 2157]",,False,
720575941596130087,78814093595053483,"[198051, 33291, 2404]",T3,True,
