root_id,supervoxel_id,position,type,is_fafb_ol_type
720575941692260760,73255305999574505,"[35967, 43373, 803]",,False
720575941692261851,73255718450616449,"[36528, 56508, 1307]",,False
720575941692262296,74240812552226539,"[64160, 54870, 2824]",T5c,True
720575941692263643,73747406575611768,"[49644, 30539, 2521]",MC61,False
720575941692265368,73254963006151988,"[35133, 34271, 3100]",Tm16,True
720575941692268763,73255718450933964,"[35751, 56928, 1421]",,False
720575941692271067,74099250296037320,"[61152, 29468, 2351]",,False
720575941692271323,73395837396712278,"[40465, 38421, 1100]",L5,True
720575941692273627,74029568277194768,"[58826, 49259, 761]",Tm3,True
720575941692285848,74169481400568817,"[61581, 26362, 1790]",Mi14,True
720575941692290456,74099319485781510,"[61162, 31132, 4322]",Sm24,True
720575941692299672,73888281637001985,"[53988, 34728, 2985]",T2,True
720575941692311960,73396593444916877,"[40896, 59408, 1690]",T3,True
720575941692312216,72973831291654995,"[27677, 43673, 1956]",L2,True
720575941692325784,73888213253299242,"[53633, 31984, 4339]",,False
720575941692326296,73043856371407017,"[29851, 33651, 1734]",Mi4,True
720575941692337304,73255512292218653,"[36460, 50777, 1316]",Tm20,True
720575941692346776,74099456387771413,"[59683, 35443, 2237]",,False
720575941692350360,74311387454749378,"[66913, 60067, 2816]",LLPC1,True
720575941692356827,73325263232700877,"[38360, 30801, 4064]",Mi15,True
720575941692357851,74733393627649346,"[78945, 53516, 2455]",Li10,True
720575941692358107,73748230739511525,"[49985, 55166, 759]",,False
720575941692359064,73395563189884050,"[39859, 30420, 3653]",Tm20,True
720575941692359320,74029500027349405,"[58892, 47992, 2420]",TmY9q,True
720575941692360344,73326087262314580,"[37984, 55457, 1710]",T2,True
720575941692361880,74239644254343879,"[63865, 18844, 2755]",C2,True
720575941692363160,74169481735854065,"[61531, 25015, 3005]",Tm3,True
720575941692369371,73255443707422294,"[35958, 49020, 2008]",Pm10,True
720575941692370072,74029637198190039,"[57687, 52186, 1526]",TmY20,True
720575941692370584,74170512595226258,"[61565, 56628, 3283]",LPi14,True
720575941692371864,73114568578464087,"[32517, 44424, 1107]",Tm25,True
720575941692377752,73466687110339681,"[41685, 51968, 928]",,False
720575941692380312,73747475160326034,"[49507, 31578, 1808]",Dm2,True
720575941692473240,73255169231752266,"[36370, 38963, 3384]",Mi2,True
720575941692473496,73466275397295842,"[41265, 40931, 3168]",Mi9,True
720575941692485016,73324919299567067,"[38679, 22447, 2731]",Sm01,True
720575941692552344,73606806928837647,"[46043, 33351, 4039]",Tm20,True
720575941700844506,74451506266847804,"[69648, 42117, 2157]",Li10,True
720575941701167578,73677380958819940,"[47560, 40282, 643]",Mi1,True
720575941701184474,73114293902163713,"[32583, 35655, 1986]",Mi4,True
720575941701200602,74029912276975646,"[57724, 60948, 2107]",T4c,True
720575941701210586,74099937155736797,"[59517, 49876, 1244]",T4d,True
720575941701216474,73114843657733734,"[32461, 53245, 1896]",Tm20,True
720575941701219034,73958994112600300,"[57227, 44894, 3434]",T5b,True
720575941701223130,73958925527298315,"[56462, 41246, 3925]",Y3,True
720575941701236442,73888693752738624,"[54424, 46347, 2282]",T5a,True
720575941701243354,73536781647927605,"[44088, 44391, 3558]",T4a,True
720575941701249754,74099525644024685,"[60678, 37077, 4259]",T4c,True
720575941701251546,73888762270527949,"[54848, 48898, 1385]",T4c,True
720575941701255898,73255443908583888,"[35548, 47583, 2707]",TmY31,True
720575941701257946,73396318835475231,"[40429, 51653, 2567]",T4a,True
720575941701262810,73747887477274362,"[49997, 43683, 1844]",T3,True
720575941701263578,73536781580450005,"[43931, 44787, 3182]",T4b,True
720575941701264858,73888762270617754,"[54776, 48711, 1411]",TmY14,True
720575941701290458,73818187502032314,"[51885, 42899, 1866]",T4a,True
720575941701291738,74100074996934714,"[61097, 53256, 2634]",T5a,True
720575941701293274,74099387735399436,"[61115, 33038, 2499]",,False
720575941701311962,73888487527209713,"[54186, 39605, 2034]",T4a,True
720575941701320154,74170374618816192,"[62433, 51480, 1042]",T4d,True
720575941701333978,74452056089909829,"[69704, 58486, 2472]",,False
720575941701352922,74098975552719209,"[60164, 22379, 2998]",Mi9,True
720575941701367258,74169687961469138,"[63359, 31554, 3280]",T4a,True
720575941701391578,74028606674349706,"[58014, 22304, 2492]",Dm1,True
720575941701399002,73818462178899146,"[51237, 49620, 1202]",T2a,True
720575941701403866,74029499557309091,"[58250, 48543, 627]",C2,True
720575941701408986,73958375570610408,"[56712, 24648, 3314]",Tm1,True
720575941701441498,73818600221859455,"[51984, 54192, 3504]",T5b,True
720575941701446106,73888968965976954,"[54048, 53808, 3454]",T4c,True
720575941701449434,73958444289567888,"[56160, 27189, 3126]",,False
720575941701453018,74100006344417886,"[59901, 52416, 2833]",Y3,True
720575941701461466,74522355913589968,"[72522, 55339, 1788]",T2a,True
720575941701466586,73888762337295380,"[54258, 47653, 1545]",T4c,True
720575941701468122,73818325545478262,"[51712, 46032, 4327]",T4b,True
720575941701471450,73888968899043816,"[53852, 53332, 3293]",LPi09,True
720575941701477594,74169756211054859,"[63025, 33169, 1447]",Mi9,True
720575941701485274,73888144197999031,"[53811, 30470, 2967]",,False
720575941701487578,73959269057814978,"[56977, 51842, 3753]",LPC2,True
720575941701488090,74240949790142230,"[64552, 58685, 2157]",,False
720575941701561306,73817707002392362,"[53230, 28496, 3847]",,False
720575941701582810,73748024849224692,"[49514, 48103, 1622]",T4d,True
720575941701586138,73888556179388074,"[54451, 42494, 1707]",T4b,True
720575941701619930,74099113259707324,"[59514, 25834, 3872]",Mi10,True
720575941701684186,73817844374825391,"[52208, 31250, 3802]",Mi1,True
720575941701782490,73255168493538491,"[35975, 39014, 547]",,False
720575941701788890,73396249646701871,"[39380, 50262, 941]",Sm01,True
720575941701817562,73888693416892528,"[54743, 46279, 895]",,False
720575941701821402,73536849628677348,"[44192, 45363, 558]",Dm3p,True
720575941701827546,73607080934440688,"[45659, 42462, 755]",TmY4,True
720575941701829082,73818118514568672,"[52946, 40929, 1004]",,False
720575941701829594,73606943495098927,"[46099, 38045, 625]",Tm3,True
720575941701839066,73466274591739610,"[41632, 39040, 174]",,False
720575941701841114,73536918348080871,"[44547, 48574, 535]",Mi9,True
720575941701845210,73888762068919997,"[54410, 49015, 524]",Tm9,True
720575941701851866,74169413083143462,"[63134, 22586, 3121]",C3,True
720575941701854170,73958375502994878,"[56745, 24614, 2877]",Tm1,True
720575941701870298,73959131282927145,"[55515, 47901, 2337]",T5a,True
720575941701873114,73677106416562248,"[48789, 31516, 1948]",,False
720575941701887194,74170100479736934,"[62074, 43652, 4078]",T5b,True
720575941701946842,73748162758070771,"[50192, 51520, 3452]",T4b,True
720575941701970906,73958856673944474,"[57311, 39239, 3529]",T5b,True
720575941701983706,73536850299747208,"[43694, 45116, 3119]",T4c,True
720575941701984218,73888556515080054,"[54326, 41671, 3048]",T5d,True
720575941702000602,73537124708242130,"[43025, 53951, 1441]",T3,True
720575941702002138,73958993709703621,"[55790, 44501, 1804]",T5c,True
720575941702020058,73536712928067381,"[44995, 41620, 3429]",T3,True
720575941702038746,73677175203048787,"[48507, 32957, 2173]",Tm3,True
720575941702057434,73325468921303179,"[38395, 37132, 2244]",TmY5a,True
720575941702067674,73184731567007558,"[34147, 37010, 2698]",Tm4,True
720575941702412762,73114294170634897,"[32532, 36442, 3025]",Tm21,True
720575941702421466,73114225048090499,"[31762, 33067, 1339]",T1,True
720575941702452954,73325194311848408,"[36957, 29480, 3276]",Dm3v,True
720575941702519258,73325400269006676,"[37285, 36706, 2530]",Tm25,True
720575941702630106,72832818925236592,"[23984, 36608, 1874]",Sm01,True
720575941702633690,73185143279984874,"[34496, 50432, 423]",,False
720575941702639066,73255100109602697,"[36642, 38256, 1833]",Tm7,True
720575941702652890,73114362688361655,"[32070, 38300, 2093]",Tm2,True
720575941702679002,73395838000955643,"[39276, 37062, 3507]",,False
720575941702705370,73044268956637136,"[29745, 45870, 2722]",Tm1,True
720575941702710746,73325675213974585,"[37429, 44023, 2760]",,False
720575941702721498,73325537439284942,"[38460, 40933, 1416]",Dm2,True
720575941702727130,73044406059767663,"[30382, 49700, 1344]",Dm15,True
720575941702752730,73043925023373039,"[30498, 35339, 1332]",Dm20,True
720575941702782938,73255238018292535,"[36429, 41317, 3625]",,False
720575941702799578,73044268889364327,"[29946, 45839, 2420]",Tm16,True
720575941702806746,73044268755369402,"[29607, 46655, 1988]",Dm3v,True
720575941702807002,73465862745291694,"[41538, 26956, 2034]",Tm4,True
720575941702808282,73254894152866647,"[35205, 32714, 2739]",Tm25,True
720575941702827994,73255649664349092,"[36618, 54656, 1170]",,False
720575941702834138,73114775072787809,"[32009, 50750, 2519]",Sm01,True
720575941702844634,73606668953075984,"[45653, 30551, 2016]",Tm20,True
720575941702845658,73958581997328547,"[56332, 31834, 4286]",Sm02,True
720575941702858970,73537193360177275,"[44254, 57033, 1039]",,False
720575941702862042,73396250250338656,"[40129, 50046, 3101]",T3,True
720575941702912730,73677312642223831,"[48571, 37225, 2260]",T2,True
720575941702919130,73325056805424909,"[38671, 24819, 2881]",L4,True
720575941702948314,73466000116591386,"[41213, 30845, 1575]",TmY11,True
720575941702976986,74029156765583493,"[57532, 37482, 3734]",Tm4,True
720575941702978778,72973831559659217,"[27708, 43439, 2832]",,False
720575941702981338,73044131114781117,"[29074, 41160, 1103]",L1,True
720575941702986458,73606600166561769,"[45894, 27425, 1785]",Tm4,True
720575941703021530,73958924923496215,"[56211, 42988, 1674]",T4b,True
720575941703035354,73044474779665953,"[28757, 51315, 1511]",R7,True
720575941703053274,73465656787954117,"[42531, 21211, 2729]",L1,True
720575941703066842,73044268754959963,"[30089, 46773, 1835]",Dm3q,True
720575941703114202,74170581180338230,"[63250, 57757, 2714]",Tlp14,True
720575941703784410,73958169479197676,"[56544, 20112, 3539]",T1,True
720575941703818714,73887938375503826,"[55008, 23824, 4348]",L4,True
720575941703820506,73958443886964670,"[56932, 26881, 1617]",L3,True
720575941703821786,73254688061251305,"[36201, 26496, 2890]",L4,True
720575941703842010,74099044607834175,"[59934, 22530, 4313]",Mi13,True
720575941703845338,73114156731184363,"[31466, 31820, 2837]",L4,True
720575941703854042,73254893683268063,"[35531, 32197, 1009]",L2,True
720575941703854810,73606463331331518,"[46262, 23472, 4000]",L1,True
720575941703941082,73043581895767961,"[29604, 25332, 3101]",L1,True
720575941703955930,72973968865167271,"[27618, 48756, 2552]",Lawf1,True
720575941703956954,73606600098879165,"[45987, 27743, 1315]",L4,True
720575941703975386,72973968931457048,"[26937, 47300, 2568]",L4,True
720575941704137434,74239850547222466,"[65455, 24981, 3278]",,False
720575941704137690,74451300376723895,"[69961, 36612, 3136]",,False
720575941704199130,74099388070764866,"[60331, 33827, 3723]",T4d,True
720575941704204762,73255237280388245,"[35765, 41088, 908]",Mi4,True
720575941704241370,73747337654261858,"[50117, 27373, 1549]",Mi4,True
720575941704249050,74240812149868660,"[64707, 53951, 1408]",Tm1,True
720575941704266202,73325400067506050,"[38575, 35080, 1693]",Tm27,True
720575941704315866,74029019259623178,"[58638, 34315, 3518]",Tm27,True
720575941704318170,73184800286672028,"[33698, 40934, 2767]",,False
720575941704341210,73958031905795396,"[56341, 16318, 3010]",,False
720575941704347610,74240056235668718,"[64982, 31705, 1397]",LMa4,True
720575941704367834,73677175068621018,"[48712, 34234, 1592]",Sm01,True
720575941704368602,74169963174725831,"[61679, 40800, 4518]",Y4,True
720575941704374490,74169962503452508,"[61982, 39196, 1859]",T2,True
720575941704374746,73817981008279162,"[51514, 35366, 658]",Dm6,True
720575941704377818,73606532117573773,"[46138, 26379, 4128]",Tm3,True
720575941704378842,73536232093244720,"[44130, 28084, 4266]",Tm20,True
720575941704380122,73395631238147065,"[40684, 30957, 1053]",C3,True
720575941704380890,73959199734062295,"[55313, 49967, 1348]",T2a,True
720575941704387546,73959199667405663,"[55501, 49961, 1256]",C3,True
720575941704391898,73817638350528186,"[51243, 26144, 4283]",,False
720575941704394202,73817637880682568,"[53155, 26527, 2458]",Tm1,True
720575941704450522,73958238332651842,"[55565, 21465, 3965]",L2,True
720575941704457434,74028744381617428,"[57732, 25025, 3471]",Mi9,True
720575941704464346,72973350456417003,"[27704, 29360, 2630]",,False
720575941704467162,74169962436796315,"[62956, 39947, 1771]",T4b,True
720575941704467418,74662887377258956,"[77558, 49588, 2142]",LC28a,True
720575941704478426,73888075612571359,"[54120, 28345, 3415]",,False
720575941704478682,74099731801859237,"[59559, 43439, 4100]",Y11,True
720575941704488666,73254619409213065,"[35836, 24166, 3276]",,False
720575941704492250,73395425818309345,"[39468, 24688, 4015]",,False
720575941704497114,74169619241520290,"[62406, 30407, 3098]",Tm3,True
720575941704499930,73607562104392599,"[46931, 56373, 1049]",T2,True
720575941704502746,73606668751441275,"[45458, 29337, 1137]",L3,True
720575941704503258,74239782162821434,"[64143, 23220, 4370]",,False
720575941704505818,73325125189200235,"[37465, 26996, 1544]",L2,True
720575941704507098,73959131350542994,"[56704, 47262, 2770]",T5d,True
720575941704624602,73888007027626584,"[54640, 25044, 4042]",Tm4,True
720575941704636634,73325674676990166,"[38769, 44457, 684]",Tm20,True
720575941704691930,74029430972167486,"[57971, 45168, 1075]",,False
720575941704692186,73606943428390782,"[46555, 37459, 507]",T1,True
720575941720331834,73044062596453232,"[29158, 40253, 1802]",TmY5a,True
720575941721111354,73818393392249054,"[52303, 48687, 923]",Mi1,True
720575941721268026,74241018375450337,"[63866, 60393, 1755]",T4d,True
720575941721281338,73747750240160131,"[49937, 39896, 2802]",T4d,True
720575941721286458,73607012214930620,"[46903, 40728, 757]",Tm2,True
720575941721290810,73184868938836204,"[34562, 42327, 2436]",,False
720575941721300282,74240812351062740,"[65085, 55233, 2117]",T5b,True
720575941721303354,74029088112875607,"[59212, 35731, 3854]",T4d,True
720575941721310266,73607218708643578,"[46130, 46204, 1927]",T4b,True
720575941721313850,74381618626432914,"[68730, 57210, 2531]",T5b,True
720575941721315642,73888556447809760,"[54002, 42295, 2726]",T5d,True
720575941721320506,73114637499293455,"[30898, 45567, 1894]",Tm1,True
720575941721321018,74663162053449836,"[76311, 57402, 1499]",T5b,True
720575941721323322,73607493855084673,"[46237, 53745, 3000]",T5d,True
720575941721326650,73888693618234344,"[55141, 46402, 1668]",T4b,True
720575941721339450,73889106002040769,"[54736, 58623, 1861]",T4a,True
720575941721340218,73818805909981604,"[53213, 59683, 1581]",T5d,True
720575941721360186,73607081806263872,"[45864, 42938, 3867]",T4d,True
720575941721366586,73958306985272934,"[56646, 23136, 3807]",Dm3p,True
720575941721387322,74028950808396202,"[58188, 31689, 4466]",Mi2,True
720575941721390650,73888418874699247,"[54276, 37608, 2235]",TmY14,True
720575941721421114,74451712156635030,"[69872, 47504, 1103]",,False
720575941721426490,74029500228993186,"[58094, 47204, 3305]",T5a,True
720575941721439546,74311180827132048,"[66299, 53433, 1200]",T3,True
720575941721443130,73536231556158698,"[44829, 26753, 2132]",Tm1,True
720575941721451322,73817569429445681,"[52038, 23821, 3415]",Tm4,True
720575941721463098,74169825668307225,"[62947, 36479, 4109]",T5b,True
720575941721467194,73959131484188780,"[56291, 47369, 3077]",T4a,True
720575941721470778,73677037898314506,"[47503, 29927, 2689]",,False
720575941721471290,74310699991792879,"[67258, 39212, 1856]",Li05,True
720575941721478970,73817844441927145,"[51909, 32531, 4049]",Tm5b,True
720575941721485114,74028744247335454,"[57670, 25098, 2939]",TmY4,True
720575941721486138,74169756210790329,"[62752, 33143, 1347]",T1,True
720575941721499194,74029294271304877,"[57971, 42328, 3866]",T5b,True
720575941721509434,74029499758851512,"[57811, 48372, 1376]",T4c,True
720575941721514810,73817706398717928,"[52854, 28369, 1649]",Dm3q,True
720575941721521210,74029774569724666,"[58867, 55782, 1133]",LPi07,True
720575941721542970,74311181430733173,"[66544, 54048, 3378]",T5b,True
720575941721567290,74310356327212800,"[67040, 29840, 1548]",C2,True
720575941721594170,74169756143914320,"[62376, 33393, 1224]",MLt3,True
720575941721617978,74028813302566334,"[58318, 28150, 4293]",Tm2,True
720575941721626170,73747681184345406,"[49788, 37349, 1280]",Mi1,True
