root_id,supervoxel_id,position
720575941646164424,79236512218331611,"[209541, 39412, 2325]"
720575941646168952,78954693778632880,"[202122, 30311, 2906]"
720575941646179448,78954487821433793,"[200893, 24403, 3638]"
720575941646182088,78814368338444474,"[196608, 41755, 1799]"
720575941646185848,79166006102423847,"[207269, 35887, 2618]"
720575941646186401,79025886820873079,"[202846, 54387, 1619]"
720575941646186657,78813681278226856,"[197175, 21443, 2415]"
720575941646187128,77970355456793744,"[174042, 54833, 1019]"
720575941646189985,78110886921249599,"[177785, 47176, 1409]"
720575941646190280,79306468444927144,"[211954, 28476, 1775]"
720575941646194808,78181392970017177,"[178888, 53142, 836]"
720575941646196344,78532343874575408,"[188591, 24847, 2889]"
720575941646221000,78883981235600554,"[199446, 19692, 2085]"
720575941646230177,78954762028618625,"[200984, 31779, 1207]"
720575941646238881,78602712887358194,"[192319, 26023, 3980]"
720575941646240376,78532412996920644,"[189876, 28376, 4503]"
720575941646245025,78532412996755938,"[189805, 27611, 4452]"
720575941646247585,78813681412329617,"[198490, 20773, 2890]"
720575941646249592,78813818448639999,"[196742, 26310, 1351]"
720575941646249848,79025543089226066,"[204251, 44126, 1057]"
720575941646251128,78462318258110368,"[187179, 35583, 1127]"
720575941646251425,78532618819519067,"[189820, 34098, 3122]"
720575941646254200,79236649523573596,"[210892, 43460, 1995]"
720575941646257784,78462043581416431,"[187566, 28083, 1861]"
720575941646283128,79025131577811161,"[203433, 31302, 4176]"
720575941646299768,78602987832400825,"[191591, 33613, 4250]"
720575941646306168,79235756438664064,"[209292, 18196, 2965]"
720575941646325704,78884255711104610,"[200483, 28242, 640]"
720575941646332360,78673081698948582,"[192852, 24631, 4344]"
720575941646350024,78462730776221347,"[187889, 48165, 1875]"
720575941646356344,79376768737901032,"[214782, 26186, 2733]"
720575941646366072,78814025344879871,"[198610, 30798, 4097]"
720575941646373496,78181118897905078,"[178868, 43359, 4087]"
720575941646373793,79517368585627299,"[218015, 21625, 1841]"
720575941646375329,79025199626015172,"[203508, 34589, 1545]"
720575941646375624,78743862088739033,"[195461, 37469, 1720]"
720575941646381473,77829343627436330,"[168824, 46096, 2844]"
720575941646384545,79306812109125243,"[212765, 37591, 1923]"
720575941646386040,78673286917761266,"[193125, 31437, 740]"
720575941646388600,78884325034324102,"[199461, 29736, 2851]"
720575941646388856,79307017864647659,"[212343, 44659, 372]"
720575941646390177,78814161844607934,"[197437, 36567, 553]"
720575941646392184,78462043380480641,"[188362, 27691, 1224]"
720575941646392225,79095430998407935,"[204957, 29397, 1825]"
720575941646396536,79025062724171520,"[203946, 30346, 3690]"
720575941646398881,79166212193807481,"[207967, 42711, 2387]"
720575941646399432,79307224291933235,"[211233, 49260, 1521]"
720575941646407329,78251075257873501,"[181975, 31845, 3769]"
720575941646411425,78884050290571758,"[199351, 20674, 3348]"
720575941646411681,78532412929920189,"[189710, 26885, 4284]"
720575941646414497,78462387782805948,"[187801, 37790, 4179]"
720575941646414753,79447068359922230,"[215576, 22944, 1198]"
720575941646416584,79306811706302926,"[211728, 38144, 306]"
720575941646417272,78110749616358603,"[176849, 44973, 1860]"
720575941646423240,79236649322276217,"[209100, 44509, 1235]"
720575941646423496,78040518109884602,"[175778, 47488, 1222]"
720575941646423713,78251761714517562,"[180929, 51487, 973]"
720575941646426232,79376837256397640,"[214811, 27991, 2046]"
720575941646430881,79166211657267639,"[206922, 41448, 445]"
720575941646434424,79728405695875319,"[224111, 20365, 374]"
720575941646436472,79306400127967713,"[211072, 26565, 3261]"
720575941646438305,78603261770668413,"[192443, 42544, 622]"
720575941646438561,79446931189167201,"[215432, 18792, 2211]"
720575941646442616,78532274886740082,"[188644, 23412, 1891]"
720575941646450296,78180706513477120,"[179804, 32425, 3679]"
720575941646453368,78884462809012350,"[199422, 34632, 4206]"
720575941646454904,78391743758562207,"[185413, 30461, 2808]"
720575941646460536,78884462809318557,"[199189, 34139, 4333]"
720575941646461640,79658449604191850,"[221218, 31019, 1564]"
720575941646468040,78322130659618434,"[183490, 52659, 1579]"
720575941646468808,78954693309264401,"[202333, 29131, 1246]"
720575941646469064,79024993333610584,"[204780, 27207, 1118]"
720575941646469240,78322062074443094,"[183891, 50445, 2125]"
720575941646469537,79095705742528077,"[205879, 38441, 1468]"
720575941646471288,79587805915014114,"[220080, 24156, 1324]"
720575941646475681,79236168016817846,"[210713, 29995, 137]"
720575941646479992,79588149445272751,"[220043, 33685, 1062]"
720575941646481057,78814161978904618,"[198555, 36334, 1091]"
720575941646484897,79306262621227831,"[212528, 21099, 2817]"
720575941646489288,78955174143824105,"[202420, 44125, 326]"
720575941646493857,78392224257482523,"[184351, 44675, 725]"
720575941646504056,77899506414984240,"[170006, 40331, 3790]"
720575941646505080,78602850393229787,"[190464, 30652, 4172]"
720575941646508920,79798981001676101,"[225376, 26464, 1983]"
720575941646512289,78885080344505437,"[200678, 52659, 521]"
720575941646514040,78814642813891600,"[198055, 49381, 324]"
720575941646516897,79095019017237442,"[205273, 17633, 3143]"
720575941646517192,78250869099537240,"[181056, 24904, 3788]"
720575941646517368,78813543973423962,"[197021, 16957, 2906]"
720575941646518689,79024994072137786,"[203038, 26694, 4075]"
720575941646522273,78462250344064010,"[188109, 34687, 4250]"
720575941646522488,78814161845145908,"[196849, 36256, 751]"
720575941646522785,79024925285257456,"[204278, 25001, 3700]"
720575941646527649,78955174479250091,"[201795, 43328, 1558]"
720575941646528929,78603055948038095,"[191675, 35933, 1986]"
720575941646530168,79025200029029043,"[202883, 32953, 3215]"
720575941646538913,79095431401520061,"[205561, 29824, 3533]"
720575941646554017,79025336930927026,"[204763, 38902, 1097]"
720575941646556872,78673081564630766,"[192662, 25204, 3792]"
720575941646559649,78954900138687184,"[201928, 35447, 3792]"
720575941646564513,78180774762974083,"[179243, 32978, 1800]"
720575941646565832,78814162717102573,"[196628, 35198, 3918]"
720575941646566561,79236855614468655,"[210645, 49203, 1587]"
720575941646567073,78110750153111592,"[176179, 44196, 3860]"
720575941646568609,78954968522849675,"[202213, 38133, 2557]"
720575941646569416,78814299753330742,"[198487, 39468, 2355]"
720575941646572488,78462318996578012,"[188089, 36634, 4046]"
720575941646575777,77829618237469509,"[169204, 54144, 2017]"
720575941646577057,78391606587518090,"[185081, 25311, 3651]"
720575941646578120,78955174345381618,"[200811, 44604, 1175]"
720575941646580680,79798912281974886,"[225722, 22608, 1931]"
720575941646581153,77970493164371350,"[174029, 57364, 1873]"
720575941646591944,78884667960572563,"[199970, 40565, 284]"
720575941646592161,78884393686835796,"[200191, 30780, 2646]"
720575941646594977,79165662438033823,"[207122, 25264, 2396]"
720575941646604705,78321168922384852,"[183455, 23618, 2821]"
720575941646613153,79306468847436424,"[212857, 28277, 3263]"
720575941646618056,78954831285027222,"[201877, 33262, 3276]"
720575941646623649,78744136832516263,"[195415, 45552, 1241]"
720575941646623688,77900192938338529,"[171720, 60095, 1277]"
720575941646627016,78884256382157551,"[200572, 27556, 3185]"
720575941646627784,79236374645223116,"[209896, 36624, 1833]"
720575941646629576,78391468880574975,"[184461, 20612, 2781]"
720575941646635681,78814024607281240,"[197722, 32460, 1426]"
720575941646636705,79095225310192044,"[206357, 23047, 3784]"
720575941646646728,79025680796927174,"[204220, 47545, 2201]"
720575941646646945,78391881465770188,"[185263, 33248, 3784]"
720575941646651041,78321924232654127,"[183551, 46431, 731]"
720575941646657992,79376837390299321,"[213255, 26935, 2486]"
720575941646682568,79587874903175999,"[220042, 24998, 2417]"
720575941646711240,79095294163631257,"[205573, 25641, 4199]"
720575941646726600,79165524730686179,"[208772, 21931, 1394]"
720575941646737608,79166211791554857,"[208722, 42982, 1002]"
720575941646749384,79447549329214298,"[215843, 37566, 965]"
720575941646753224,79306468243361034,"[211706, 27334, 919]"
720575941646763464,79517643597788501,"[217796, 30620, 2369]"
720575941646766792,78391881532328309,"[184455, 33443, 3842]"
720575941646781384,78321100404155337,"[182932, 21807, 3585]"
720575941646786504,79588149378737415,"[219310, 33119, 1016]"
720575941646795720,78462386910823188,"[187811, 37075, 1007]"
720575941646795976,79095293895502895,"[205528, 25891, 3281]"
720575941646798024,78532481246844403,"[189425, 29471, 2786]"
720575941646799304,79798843159604903,"[226735, 21921, 455]"
720575941646812872,79095294029336899,"[205137, 24713, 3667]"
720575941646817992,78954624589617570,"[201944, 26993, 1186]"
720575941646825160,78884668833300235,"[199086, 39645, 3834]"
720575941646834376,79307086920043284,"[211528, 45592, 1720]"
720575941646857160,77758974950645622,"[166383, 46152, 3205]"
720575941646858952,78250800446755842,"[181678, 23656, 3885]"
720575941646860488,79025474302571744,"[203975, 41557, 773]"
720575941646863048,79095911632212297,"[206697, 44607, 354]"
720575941649805845,77548143327906133,"[160351, 53290, 2291]"
720575941650345969,77547937169321689,"[161715, 47167, 2248]"
720575941650434581,77829618103109046,"[168712, 54736, 1446]"
720575941651102961,78111093079587585,"[177948, 55200, 1371]"
720575941651491352,78392499537940381,"[185460, 52669, 2058]"
720575941651532565,78603193856084249,"[191462, 39978, 3585]"
720575941651622421,78954831217971203,"[202508, 33168, 3035]"
720575941651663637,79377112200756461,"[213348, 36498, 2109]"
720575941651666193,78743518826781074,"[195994, 27495, 2958]"
720575941651805205,79025062052983400,"[204184, 28697, 1079]"
720575941652041749,78462662526573094,"[188089, 45454, 3703]"
720575941652063765,78111093146619624,"[177944, 53619, 1606]"
720575941652081681,78391880727734010,"[184424, 32939, 1014]"
720575941652203029,79025062522599322,"[204369, 30452, 2825]"
720575941652234005,78321374678526925,"[182350, 29127, 1421]"
720575941652245013,78181255665360338,"[179707, 47464, 1383]"
720575941652296725,78462387715615891,"[186495, 37930, 3895]"
720575941652306965,78392430483001231,"[185449, 51185, 823]"
720575941652324373,78110818268540577,"[176203, 45295, 1551]"
720575941652326421,78463142824451105,"[187376, 59824, 958]"
720575941652347413,78602369021491970,"[190958, 15255, 2923]"
720575941652380693,78602575046013408,"[190832, 21069, 2527]"
720575941652424433,78322268098673089,"[182527, 56541, 1615]"
720575941652428273,79517849487837545,"[217192, 35546, 1369]"
720575941652452629,78954555735332489,"[201387, 25609, 518]"
720575941652452885,78603261905222986,"[191373, 41061, 1244]"
720575941652534769,78040655549157528,"[174819, 52511, 1231]"
720575941652749077,79095706077731374,"[206250, 37424, 2624]"
720575941652761109,79306743523929475,"[211472, 35408, 2453]"
720575941652815893,79376493792418795,"[214507, 17927, 2327]"
720575941652831729,79025680461597939,"[203889, 48060, 989]"
720575941652842773,79658655763148936,"[223015, 37278, 1788]"
720575941652859633,79025199358076590,"[203553, 34211, 706]"
720575941652869873,78603193118425138,"[191469, 39295, 918]"
720575941652878833,79236580669380055,"[210935, 42007, 1298]"
720575941652898837,78884394022547386,"[200548, 32603, 3990]"
720575941652926705,78039969092577304,"[174191, 30800, 4065]"
720575941652947989,78813819254075308,"[196865, 26435, 4481]"
720575941652951061,78462112166830220,"[187217, 29712, 1399]"
720575941652958705,78391743489743152,"[184900, 30700, 1655]"
720575941652959765,78884599711043588,"[199075, 38740, 2135]"
720575941652973845,78462043716133135,"[187667, 26834, 2549]"
720575941652994801,78321031752025796,"[183835, 19548, 3914]"
720575941653001749,79306743389762613,"[212138, 36538, 1964]"
720575941653006357,78321718208821077,"[183415, 39889, 1165]"
720575941653025557,78954968187022114,"[200749, 37602, 1195]"
720575941653026801,78251624409393074,"[181207, 48580, 1329]"
720575941653031701,78321169056991674,"[183578, 24418, 3488]"
720575941653040917,79307155505181077,"[212566, 48989, 1158]"
720575941653069845,78743381656266992,"[196211, 24120, 3983]"
720575941653076977,78532344008797891,"[188640, 25156, 3410]"
720575941653080853,78672875204383952,"[194498, 19813, 2855]"
720575941653087253,78532961813051391,"[189686, 43141, 870]"
720575941653093909,79588355603913011,"[219624, 40918, 1120]"
720575941653096213,77900055566760188,"[171236, 55822, 1459]"
720575941653103381,78954624723983832,"[201823, 27621, 1753]"
720575941653104917,79025336931214715,"[203577, 37709, 1201]"
720575941653118997,79096117790717769,"[205942, 50676, 447]"
720575941653122325,79376837524199663,"[213774, 27238, 2894]"
720575941653123349,79025131443477647,"[204753, 31023, 3627]"
720575941653125141,79236443029682471,"[209545, 37192, 732]"
720575941653127701,79306399993592356,"[211023, 26327, 2691]"
720575941653127957,78602918441601669,"[191842, 31093, 1594]"
720575941653139477,78603674154496164,"[190636, 54093, 826]"
720575941653143061,79587668140400297,"[219535, 20080, 235]"
720575941653160213,78180705976966781,"[178431, 31013, 1760]"
720575941653188117,78462249538711035,"[187500, 32837, 1163]"
720575941653188629,78673493210228014,"[193443, 37914, 1173]"
720575941653189653,78532893228082460,"[189262, 41617, 1478]"
720575941653191701,78603605502003834,"[191274, 51729, 1034]"
720575941653196053,79095774193737533,"[206753, 39937, 502]"
720575941653200405,78884119278521058,"[200512, 24543, 4368]"
720575941653203477,78391468679201377,"[186155, 22337, 1995]"
720575941653215765,79658243311534387,"[221786, 26334, 1046]"
720575941653272597,78672943924077646,"[193114, 21026, 2926]"
720575941653273877,79165593852694443,"[207448, 22691, 2889]"
720575941653277205,79095705742520312,"[205282, 38836, 1466]"
720575941653343249,78602987027096333,"[190813, 33518, 1175]"
720575941653345813,78954830614054173,"[201477, 33812, 760]"
720575941653346837,79166555388921250,"[208191, 52665, 984]"
720575941653350929,78955311851349550,"[201598, 47845, 1398]"
720575941653354001,78040724402603411,"[174826, 53645, 1661]"
720575941653363953,78603055746741522,"[192249, 35420, 1231]"
720575941653382129,79025749180735141,"[203597, 49766, 870]"
720575941653382385,79095980284337076,"[206448, 45904, 215]"
720575941653399057,79307155639197182,"[211324, 47636, 1602]"
720575941653402609,79236374779471614,"[210429, 35098, 2356]"
720575941653410325,79024993199561735,"[203966, 27487, 669]"
720575941653418261,78180568738790014,"[179336, 28226, 2319]"
720575941653419029,78954694046921417,"[201076, 28740, 3878]"
720575941653443349,79095568706129575,"[206450, 34737, 2975]"
720575941653443605,79658655628980572,"[221424, 36976, 1278]"
720575941653443857,78744067978878897,"[196361, 45028, 745]"
720575941653454613,78392293447068721,"[186275, 45501, 2483]"
720575941653461013,78251143507121069,"[181070, 33203, 1795]"
720575941653464049,78180775031656429,"[180020, 33823, 2918]"
720575941653468181,79306949682143055,"[211663, 41073, 2386]"
720575941653495317,79095774260154707,"[205893, 40640, 514]"
720575941653504017,78602918508932303,"[190697, 31305, 1934]"
720575941653508885,78955174278432716,"[201270, 43044, 981]"
720575941653521393,78884462674905874,"[198682, 32850, 3745]"
720575941653549809,78743930942211534,"[196194, 39432, 2158]"
720575941653632497,78602781808257771,"[192316, 27440, 4791]"
720575941653639921,79588149647110823,"[219922, 32872, 2006]"
720575941653651953,77829549383362704,"[169688, 52786, 1339]"
720575941653661169,79025199961951515,"[203836, 33571, 2975]"
720575941653663729,78673424356377314,"[192872, 34932, 722]"
720575941653667057,78673012643279912,"[193290, 23340, 2830]"
720575941653667825,78814093729123701,"[198383, 32879, 2863]"
720575941653695473,79236649389296025,"[209983, 43025, 1454]"
720575941653699569,78602644234736642,"[190506, 23459, 4144]"
720575941653716977,78180569141703691,"[180027, 27598, 3948]"
720575941653719793,79588080659230508,"[219299, 31484, 995]"
720575941653731313,78603262173585431,"[192423, 42627, 2248]"
720575941653750513,78321856318599976,"[182678, 43730, 3642]"
720575941653764337,78322061806096588,"[183694, 49628, 1137]"
720575941653778417,78743793436324905,"[196539, 35803, 1963]"
720575941653818097,78250868562310699,"[181871, 26422, 1609]"
720575941653828593,79658105671118033,"[221802, 22254, 266]"
720575941653844753,79306262621794326,"[211437, 21898, 2968]"
720575941653881617,78603399209474323,"[191676, 46345, 560]"
720575941653917969,78250800245727987,"[180721, 23118, 3227]"
720575941653934065,78672943991268603,"[193752, 22407, 3206]"
720575941653934833,79728818281344124,"[224132, 32760, 1328]"
720575941653937937,78391674770531344,"[185208, 26697, 1740]"
720575941653939185,78532687203925463,"[189125, 36246, 2005]"
720575941653942801,78111093280742031,"[176944, 55116, 2077]"
720575941653944817,78392430886030820,"[184667, 51137, 2484]"
720575941653954772,78391744227754087,"[184718, 29095, 4411]"
720575941653964529,78743793167808559,"[196364, 35573, 907]"
720575941653972721,78391949715574242,"[184705, 35384, 2012]"
720575941653975825,77970149433019964,"[173955, 48560, 1454]"
720575941653976817,78180637458446865,"[178334, 28920, 2389]"
720575941653981681,79447687170368761,"[216891, 41503, 2353]"
720575941653990161,78040724402556879,"[175078, 53976, 1647]"
720575941654008849,78532206301457966,"[190281, 22316, 2395]"
720575941654016241,78532824306787384,"[190322, 39893, 721]"
720575941654022673,78532344143572442,"[189830, 25292, 4095]"
720575941654027793,78321169057044888,"[182314, 23860, 3498]"
720575941654031089,78250937752029038,"[182177, 27112, 3572]"
720575941654031121,78321581641926724,"[182647, 36509, 4381]"
720575941654031857,78955105558589424,"[201915, 42093, 844]"
720575941654036209,78532206502759917,"[190200, 21776, 3155]"
720575941654039057,78180981525315199,"[180212, 40261, 4098]"
720575941654045425,78180705976690035,"[178503, 32398, 1655]"
720575941654055921,79166349297576610,"[206954, 45097, 1242]"
720575941654060529,79166006035231640,"[207088, 36212, 2329]"
720575941654063601,79306399792601973,"[211281, 24982, 2047]"
720575941654063857,79658174726425438,"[222104, 23099, 1637]"
720575941654072305,79236580669936362,"[209919, 42921, 1501]"
720575941654072561,79517505756206673,"[217903, 25994, 845]"
720575941654073329,79376768469310831,"[214451, 25625, 1657]"
720575941654080529,78603467996021065,"[191057, 47297, 806]"
720575941654084881,78673562466784282,"[194349, 39607, 3295]"
720575941654090737,79025268413023407,"[204258, 36317, 1958]"
720575941654090993,78673218332467887,"[194111, 29889, 1211]"
720575941654094833,79236443364883645,"[210906, 38897, 1900]"
720575941654096113,78392293044252682,"[186044, 45212, 905]"
720575941654103537,78955105558395672,"[202174, 41839, 775]"
720575941654105073,78885080479023776,"[200076, 52884, 1139]"
720575941654107121,78954968723836098,"[201225, 38336, 3231]"
720575941654107409,79024856163125677,"[202968, 22854, 2158]"
720575941654112241,77900124286425932,"[170409, 57644, 1530]"
720575941654117105,78532618349712433,"[189944, 34549, 1303]"
720575941654117617,79446931323283301,"[215528, 18778, 2612]"
720575941654118641,79376905505183277,"[214710, 28736, 145]"
720575941654126833,78813750131771038,"[196953, 24298, 2882]"
720575941654138353,78673630648799402,"[193246, 41761, 1031]"
720575941654142225,78673219070134887,"[192949, 28722, 3848]"
720575941654188817,78180500019735962,"[180044, 26590, 2467]"
720575941654301457,79095636754306656,"[205581, 36390, 323]"
720575941654334225,79235962127344475,"[210581, 23072, 1173]"
720575941654361105,78813956424524641,"[197256, 29485, 3431]"
720575941654369553,79025680796638553,"[204544, 49056, 2087]"
720575941654371089,78743449502949984,"[196394, 24747, 694]"
720575941654433297,79306400127527839,"[212104, 25337, 3098]"
720575941654475025,79376837256007993,"[214250, 28255, 1966]"
720575941654476049,79588012141120264,"[219645, 29522, 1783]"
720575941654509841,78462661922652967,"[187981, 47031, 1398]"
720575941654540817,78884805399935183,"[199393, 44364, 438]"
720575941654636049,78954556138501180,"[201723, 25068, 2184]"
720575941654637841,78744274136784059,"[194724, 50789, 567]"
720575941654650385,78462112100045969,"[186415, 29717, 1262]"
720575941654661849,78814505979240019,"[198591, 46591, 2719]"
720575941654703633,79024993468080430,"[204540, 27339, 1730]"
720575941654725905,78672944192367156,"[193281, 22367, 3900]"
720575941654733073,79025406052918244,"[204483, 40012, 2579]"
720575941654756057,78955242930841218,"[201377, 45353, 738]"
720575941654759385,79306056396421350,"[212285, 16304, 2789]"
720575941654764817,78532275356756414,"[189463, 23737, 3784]"
720575941654785041,78532480843875017,"[189062, 30205, 1135]"
720575941654791441,78602437740942833,"[191462, 17642, 2927]"
720575941654814225,78884255845336062,"[200006, 27962, 1145]"
720575941654826001,79095637291519210,"[206394, 36753, 2497]"
720575941654839769,77688674791614403,"[164974, 47940, 2653]"
720575941654843153,78040243366134680,"[174967, 39958, 1613]"
720575941654847761,77970080847584567,"[173200, 46982, 1902]"
720575941654856977,78040380738382915,"[175182, 44939, 1512]"
720575941654861329,78603399477927190,"[192021, 46152, 1597]"
720575941654864145,79095568639230822,"[205026, 33380, 2784]"
720575941654875153,78602918240488042,"[190872, 32086, 911]"
720575941654927065,79096117924869778,"[206703, 50013, 853]"
720575941654940945,79728612056240533,"[223920, 26184, 1238]"
720575941654944785,79095087737042382,"[206541, 18869, 3270]"
720575941654945553,78603536782942003,"[191603, 49564, 1181]"
720575941654957585,78602849654968346,"[190792, 29034, 1320]"
720575941654961681,78954487285017850,"[201895, 23925, 1754]"
720575941654962193,79024856028761198,"[204271, 24134, 1589]"
720575941654984404,77548143327791586,"[161226, 54211, 2249]"
720575941654991121,79025130973956701,"[204765, 31959, 1907]"
720575941654997521,78673150283694300,"[192892, 28027, 3650]"
720575941655003409,78321924300196956,"[183165, 46454, 959]"
720575941655027985,78954487351557134,"[201977, 23880, 1803]"
720575941655030801,79517368787051686,"[218091, 20606, 2618]"
720575941655051281,78391537868070149,"[185327, 23236, 3652]"
720575941655065361,78814161911948119,"[198457, 36750, 890]"
720575941655078161,78181324451506674,"[178926, 49594, 1538]"
720575941655088657,78884530723538455,"[200434, 35554, 1258]"
720575941655094289,79166417949627384,"[206890, 47691, 873]"
720575941655096337,78392019038453010,"[185986, 37593, 4112]"
720575941655105297,78954487888587641,"[201926, 23874, 3905]"
720575941655122449,78813543704632659,"[198368, 17616, 1792]"
720575941655123729,79166074688193286,"[207302, 38885, 2292]"
720575941655124753,78040655548637665,"[174961, 52524, 1037]"
720575941655126484,77618305980609502,"[163681, 47865, 2507]"
720575941655127569,78813544107477768,"[197803, 16951, 3344]"
720575941655129044,77970355591562065,"[172240, 53831, 1506]"
720575941655153681,79236305455869334,"[210343, 34059, 203]"
720575941655157265,79095294029437310,"[206619, 25086, 3702]"
720575941655159057,78251624275369631,"[181819, 47167, 896]"
720575941655166737,79376906243748944,"[214056, 29242, 2919]"
720575941655281625,78954556071230754,"[202356, 26380, 1869]"
720575941655289556,79025061919017809,"[203971, 30132, 675]"
720575941655303897,78040724402309099,"[175627, 55237, 1550]"
720575941655311321,78602712484448950,"[190831, 25860, 2344]"
720575941655330772,78462936666225835,"[188142, 53253, 863]"
720575941655338452,79025406053387273,"[203216, 40571, 2752]"
720575941655384281,78040724402667483,"[174641, 54327, 1689]"
720575941655387604,79447274786504858,"[215997, 29671, 2117]"
720575941655398105,78743243747348487,"[195504, 19079, 2118]"
720575941655440857,78462386977372992,"[186396, 38531, 1053]"
720575941655445721,78391743825326986,"[185035, 30680, 2956]"
720575941655486169,78462524349669223,"[187383, 41725, 964]"
720575941655499225,78814299887742219,"[197948, 40565, 2942]"
720575941655507161,78744411508643009,"[195869, 53283, 464]"
720575941655521753,79166555321401220,"[208403, 51491, 684]"
720575941655523289,78814643082187141,"[197530, 49848, 1305]"
720575941655539673,78673356107080330,"[192542, 33295, 2540]"
720575941655611609,78744136630957297,"[195511, 45244, 396]"
720575941655746777,78955449021646049,"[201708, 51283, 391]"
720575941655760345,78673562131123952,"[193923, 39369, 1982]"
720575941655772121,79095155986632537,"[205464, 21096, 1437]"
720575941655781337,79024993803246480,"[203817, 27882, 2871]"
720575941655785945,78743793167569213,"[196593, 35078, 817]"
720575941655820761,79518124365742984,"[218557, 43601, 1411]"
720575941655848665,79095637358484424,"[206444, 35941, 2704]"
720575941655850708,79376905774042711,"[214135, 30712, 1147]"
720575941655855833,79096049071558549,"[206495, 48511, 497]"
720575941655882713,78955243198803557,"[201397, 45249, 1581]"
720575941655883732,78251074720774001,"[181644, 32159, 1620]"
720575941655898580,78321375147950741,"[184100, 29426, 3090]"
720575941655909081,78814025076820370,"[197129, 32356, 3141]"
720575941655918292,78602506259223842,"[192359, 19585, 2194]"
720575941655986644,78321924501157626,"[183195, 45594, 1584]"
720575941655990489,79024856096335075,"[203809, 23124, 2023]"
720575941656005593,78462730642145587,"[187151, 47286, 1418]"
720575941656015833,78954968656764442,"[202093, 37420, 2985]"
720575941656027609,78532550368355466,"[190237, 30834, 4105]"
720575941656038617,78954899266371772,"[200719, 36368, 498]"
720575941656059609,79025337467728487,"[203576, 38648, 3129]"
720575941656080601,79025130772346857,"[202947, 31704, 1037]"
720575941656099033,79095362010887758,"[205082, 28374, 943]"
720575941656101588,78603330557276685,"[191486, 43544, 886]"
720575941656107220,78251624409511683,"[181788, 47753, 1376]"
720575941656115161,78322130592888555,"[183097, 52853, 1458]"
720575941656115929,78040449591665454,"[175067, 46436, 1866]"
720575941656119513,78884187394440105,"[198986, 26040, 2228]"
720575941656120537,78884668430334795,"[198762, 39525, 2064]"
720575941656121300,78954555937241550,"[201406, 25595, 1441]"
720575941656124633,78321237374077892,"[183000, 26510, 2037]"
720575941656139737,77899574798711382,"[171643, 41773, 2434]"
720575941656145625,78321924300133993,"[183367, 45685, 939]"
720575941656146900,78955036637595104,"[202688, 39173, 181]"
720575941656152025,78321444136011464,"[182439, 31296, 4156]"
720575941656157913,79024787644918310,"[203996, 22139, 2917]"
720575941656189401,79306536760991231,"[212071, 28701, 125]"
720575941656234969,78954487687165398,"[201368, 22616, 3102]"
720575941656270297,78602986960117651,"[192099, 33738, 967]"
720575941656288985,78321786927981155,"[183391, 41894, 1054]"
720575941656302809,78744136631068927,"[196531, 46309, 437]"
720575941656330713,79236580468122395,"[209735, 42730, 557]"
720575941656339161,79166143071625776,"[206986, 38919, 831]"
720575941656362713,78321305959299869,"[182376, 27947, 1516]"
720575941656362969,78814368137288683,"[198000, 42628, 1080]"
720575941656367833,79165937517271255,"[207580, 33717, 3171]"
720575941656371156,79096117857643845,"[206804, 49625, 551]"
720575941656380377,78884324766321644,"[198681, 30306, 1986]"
720575941656387289,78673150484906903,"[193216, 26908, 4364]"
720575941656390617,79095293156845701,"[205405, 25273, 303]"
720575941656394201,79447068091038134,"[215557, 24080, 219]"
720575941656410841,78743449972940609,"[196603, 26431, 2389]"
720575941656414169,79307017998999929,"[212634, 44818, 853]"
720575941656420057,79165593651720556,"[207315, 23714, 2238]"
720575941656425433,78110268915923962,"[178035, 29315, 3283]"
720575941656433881,78180706178329563,"[180085, 31530, 2531]"
720575941656434137,79517505554495477,"[217461, 24910, 160]"
720575941656439508,78673562265448440,"[192867, 39260, 2523]"
720575941656465369,79376768737927865,"[213959, 26233, 2744]"
720575941656466137,78391744093924022,"[184414, 30258, 4027]"
720575941656466649,79235962798427846,"[209790, 22987, 3818]"
720575941656468441,79939511995365963,"[229650, 20014, 554]"
720575941656468953,78110749482601828,"[176378, 44841, 1528]"
720575941656475097,79588149512524822,"[221146, 33902, 1362]"
720575941656475353,78814093528317626,"[196947, 34677, 2283]"
720575941656476889,78602986892756411,"[191161, 32894, 716]"
720575941656482777,78673149948266704,"[194438, 27729, 2401]"
720575941656493785,79447275054960346,"[216048, 30144, 3147]"
720575941656497625,78532412459697649,"[190368, 27841, 2324]"
720575941656497881,78040793457551544,"[174191, 56173, 2926]"
720575941656500441,78392567855230201,"[185767, 54185, 711]"
720575941656506836,79377455731516855,"[213168, 46656, 2030]"
720575941656514516,77899437293146361,"[169998, 38378, 2302]"
720575941656520665,77829481133808272,"[169917, 49791, 3206]"
720575941656521177,77758974816641265,"[167538, 45303, 2759]"
720575941656522201,78884393619959005,"[199936, 31285, 2479]"
720575941656541913,77407474625940997,"[155651, 55847, 2481]"
720575941656542681,78955242930838457,"[202217, 45253, 735]"
720575941656576468,78743381387726566,"[195155, 23942, 2919]"
720575941656590292,79095706077667264,"[206752, 37021, 2603]"
720575941656610516,78532274819483040,"[188590, 23852, 1573]"
720575941656636372,78743449570441270,"[194592, 25232, 924]"
720575941656679636,79095843114049495,"[206834, 41416, 1090]"
720575941656681428,78673149948262001,"[193803, 28423, 2395]"
720575941656684756,79236374981036886,"[209186, 35706, 3263]"
