root_id,supervoxel_id,position,type
720575941530310020,73255031725991657,"[35576, 34965, 3238]",Mi10
720575941530314884,74592518632892236,"[75574, 51049, 2064]",LC25
720575941530315396,73607356013555219,"[45480, 50713, 1479]",T3
720575941530315908,74099250161905529,"[60234, 30653, 1866]",Tm9
720575941530324356,74029019192350047,"[58712, 33061, 3206]",T4b
720575941530325380,73255031390285224,"[35204, 36237, 1899]",Dm12
720575941530327684,73466687177158058,"[41863, 51485, 1080]",Sm13
720575941530329988,73747337721989724,"[50514, 28411, 2035]",Tm9
720575941530338692,74381618357544227,"[68894, 55511, 1343]",T5d
720575941530416772,74592862230153781,"[73883, 60534, 2063]",LPi02
720575941530480568,73888075881237444,"[54616, 27003, 4518]",L4
720575941530486968,73254619073726612,"[34880, 23743, 2003]",L5
720575941530513848,73325332018828151,"[38777, 34291, 4145]",L1
720575941530530488,74099662210473754,"[60720, 42035, 898]",L5
720575941530533048,73043925292166933,"[28967, 35278, 2478]",L1
720575941530539140,74028950137495047,"[57473, 32339, 1982]",Sm16
720575941530542264,73958306783776685,"[56514, 24292, 2975]",L5
720575941530542520,74169344632441218,"[61464, 22450, 4277]",L4
720575941530550712,73817568960112557,"[51231, 23185, 1773]",Tm3
720575941530553547,73959131350063550,"[55859, 48981, 2600]",LLPC1
720575941530562744,73114087945206516,"[32110, 30105, 2804]",L4
720575941530591691,73255100042955932,"[35977, 37903, 1754]",L5
720575941530595787,73255100042699284,"[35423, 38284, 1655]",Mi4
720575941530598603,73395631707884331,"[38958, 32083, 2833]",TmY5a
720575941530607589,73536918885319531,"[43475, 49086, 2708]",T5b
720575941530609284,73888281099860690,"[54107, 34668, 816]",Lawf1
720575941530612453,73395768408802782,"[39088, 35104, 178]",Tm1
720575941530612965,73747818825016569,"[49652, 42536, 2143]",T4b
720575941530616011,73114087743288431,"[32278, 29171, 1812]",Mi15
720575941530618597,73607150458827226,"[45343, 43371, 3685]",T4b
720575941530621413,73044199968901323,"[29966, 44989, 1768]",Mi4
720575941530631653,73043993944557006,"[29969, 38637, 2232]",Dm2
720575941530635749,73325949488150457,"[36945, 51820, 508]",Tm3
720575941530637259,73184799816776963,"[34457, 39846, 927]",Mi13
720575941530638008,73958581259059332,"[57194, 30910, 1463]",Tm1
720575941530640331,73043788054238131,"[30633, 31217, 3142]",T1
720575941530661605,74099800454746439,"[60160, 45924, 3976]",Y3
720575941530675429,73677724757739107,"[47729, 50966, 1484]",T4b
720575941530675659,73114843389573522,"[32476, 51314, 988]",Tm1
720575941530682853,74029568612929629,"[58086, 50958, 2037]",T5d
720575941530684619,73395631507180740,"[39514, 31862, 2292]",Mi2
720575941530686437,73817912490296708,"[52970, 34163, 1489]",Mi4
720575941530691813,74170375222594606,"[62315, 51247, 3328]",T5c
720575941530692555,73606325422577820,"[45984, 18464, 2181]",Tm5b
720575941530697189,73888693954057979,"[54937, 46303, 3062]",Tlp4
720575941530726629,73958444558065169,"[56768, 28219, 4175]",Mi9
720575941530744037,74170443405418071,"[62306, 54378, 1302]",T5a
720575941530744293,74099593759121436,"[60280, 40147, 1803]",T4d
720575941530746597,74310425583846752,"[65813, 32540, 3733]",Li01
720575941530752715,72973831425542529,"[27167, 44334, 2347]",Mi2
720575941530753509,73817637679236415,"[53070, 26299, 1658]",Tm25
720575941530763237,74028812698453485,"[57950, 27665, 1939]",Tm1
720575941530768613,73959268184846576,"[55707, 51565, 499]",Mi13
720575941530785995,73184868737449744,"[34795, 42552, 1648]",Mi2
720575941530788069,74028812765553937,"[59024, 27119, 2189]",Tm3
720575941530802123,73255237682784565,"[35971, 41921, 2349]",Sm08
720575941530805733,73747131764409651,"[49468, 21821, 2620]",Mi15
720575941530811365,74099182046848632,"[59794, 27599, 4333]",Mi9
720575941530812088,74028675863623565,"[58652, 22539, 4296]",Mi15
720575941530813624,73326018274016993,"[38088, 54315, 563]",L2
720575941530825445,74029087777473320,"[58198, 35414, 2642]",T4c
720575941530829541,73888144600343560,"[54998, 29346, 4384]",Tm2
720575941530836709,73958650381392559,"[56930, 34125, 3056]",T4a
720575941530843083,73325399866316146,"[37425, 36437, 977]",Tm4
720575941530857701,73958718765319364,"[56020, 35122, 1775]",T3
720575941530864357,73958306649493174,"[56425, 24042, 2433]",Tm2
720575941530865867,73114981029601954,"[32742, 55596, 1649]",Mi13
720575941530867659,73184869140311496,"[33276, 40991, 3260]",Tm9
720575941530875851,73184662444630163,"[34218, 35370, 1071]",Dm3v
720575941530878923,73466687378936811,"[41487, 52686, 2007]",TmY14
720575941530897355,73114294237732411,"[31364, 36443, 3272]",Mi15
720575941530899659,73114362957319902,"[32191, 38113, 3312]",Tm2
720575941530908133,74099456857686042,"[59619, 36585, 4089]",Pm01
720575941530919883,73255306670789646,"[35308, 43157, 3410]",Tm20
720575941530935243,74803556146434868,"[80496, 48160, 2260]",Li15
720575941530950885,73958650045760039,"[56478, 32797, 1751]",Tm27
720575941530954955,73114431408012271,"[31261, 40202, 2156]",Mi9
720575941530958211,74169688095112033,"[62845, 32035, 3589]",Pm11
720575941530966219,73044131651654263,"[30524, 41021, 3148]",Tm3
720575941530967755,73114774669811208,"[32317, 50716, 875]",Dm10
720575941530971365,74029019125459961,"[58527, 33172, 3023]",Pm02
720575941530974923,73677381428916905,"[48987, 40133, 2553]",T2
720575941530982347,73325125525070136,"[37761, 27608, 2952]",Dm3p
720575941530988773,74169688095431253,"[61633, 31486, 3698]",T2
720575941531026635,73044062730780777,"[30208, 39131, 2359]",Tm4
720575941531068107,73817500709981239,"[52625, 20988, 3417]",L3
720575941531075256,74029225485211140,"[59201, 40691, 3789]",T5b
720575941531089080,73114088213108298,"[31858, 29869, 3635]",Tm2
720575941531090360,74451987034416143,"[70831, 55517, 1217]",Y1
720575941531092664,73396318970105091,"[40518, 51325, 3218]",T2a
720575941531101899,73043787786242619,"[29540, 31330, 2274]",T1
720575941531107787,74310699924937723,"[66704, 39931, 1691]",LMa3
720575941531128805,73255580810521973,"[36411, 51968, 619]",Mi4
720575941531134136,73184388238182279,"[33245, 28336, 3777]",TmY20
720575941531135205,73677518464816036,"[47127, 44220, 867]",TmY3
720575941531148984,73606394477100050,"[45246, 21937, 3328]",Tm3
720575941531175864,74099456790434461,"[59639, 34929, 3781]",T4c
720575941531183333,73958650448415860,"[56444, 34361, 3286]",T4a
720575941531184312,73325263098253095,"[37247, 31246, 3476]",Tm1
720575941531194341,73607149586437824,"[45358, 44590, 377]",T1
720575941531202021,73607149586529646,"[45079, 43888, 411]",Mi15
720575941531202789,73395837329715797,"[40023, 38244, 884]",Mi9
720575941531207397,73607080934140556,"[45189, 42819, 643]",Tm4
720575941531209957,73818324672478555,"[52551, 46670, 812]",Tm20
720575941531212517,74592518565701593,"[75488, 49828, 1796]",Tm16
720575941531214565,73536712190039902,"[43257, 42017, 674]",Dm3p
720575941531218661,73536918415259439,"[44823, 47304, 822]",Mi13
720575941531227365,73254825097776473,"[36163, 28928, 1438]",Tm21
720575941531232229,73888350222257003,"[55094, 36511, 2466]",T3
720575941531235045,73959131283215888,"[56810, 48028, 2430]",T5a
720575941531236581,73536368861028512,"[44222, 31115, 1671]",Mi10
720575941531241675,73888419478294371,"[54279, 37973, 4403]",Tm4
720575941531245285,73747269136478679,"[49333, 24926, 2447]",Mi9
720575941531247808,73044543364352372,"[30020, 54654, 782]",L2
720575941531248576,73044543297834772,"[29827, 54163, 748]",L4
720575941531251685,73958719167617470,"[55454, 36273, 3178]",T5b
720575941531257573,73888419142938531,"[54915, 37651, 3192]",T5d
720575941531276216,74170031155741965,"[62060, 42083, 1582]",T2
720575941531283384,74029018655702979,"[58362, 34505, 1226]",Tm9
720575941531283640,73184250261832457,"[33915, 24461, 1540]",L3
720575941531285477,73747750374441121,"[49822, 39243, 3327]",T4a
720575941531302072,73677313044948027,"[47322, 37197, 3817]",Pm04
720575941531318501,73537056458571403,"[43504, 52416, 3234]",T3
720575941531333304,74240125357686717,"[64035, 33314, 2910]",T3
720575941531337656,74029087777561609,"[58276, 35237, 2671]",T3
720575941531342008,73465999982982532,"[42094, 30726, 1279]",Mi9
720575941531346917,73607424799798817,"[46754, 52548, 1612]",T4a
720575941531347640,74099113327042596,"[59669, 25268, 4211]",C3
720575941531348965,73537056123057561,"[44459, 52486, 1989]",Y12
720575941531349944,73184731231661537,"[33798, 38517, 1490]",TmY10
720575941531352805,73607424732775734,"[46373, 51312, 1386]",T3
720575941531355576,73537193494517925,"[44341, 56804, 1580]",T2a
720575941531362488,73888007027344288,"[53398, 25261, 3934]",Mi9
720575941531367627,73677518397637829,"[47855, 43325, 595]",Tm4
720575941531372005,73959199667543270,"[55608, 51130, 1279]",T2a
720575941531372472,74521669322243456,"[73090, 35900, 3887]",Li27
720575941531404747,73537056055746987,"[44541, 51798, 1650]",T4c
720575941531508867,72973762571787414,"[28049, 42940, 1820]",Mi1
720575941531533752,74028950405747048,"[58372, 32651, 2925]",C3
720575941531543683,73677724958614674,"[48972, 49555, 2074]",Y4
720575941531551363,73958994112470240,"[56105, 43734, 3388]",T5c
720575941531562168,73536231690152322,"[43501, 28412, 2573]",Mi14
720575941531584899,73607150123705873,"[46482, 43264, 2556]",T4c
720575941531588483,73536918750680242,"[43895, 48804, 2055]",T4b
720575941531602563,74028606875533137,"[58365, 22263, 3198]",Mi9
720575941531603587,74029637398912384,"[57702, 52684, 2065]",Tlp5
720575941531606915,74170375155750584,"[62672, 52256, 3105]",T5c
720575941531615928,73888349886445094,"[53846, 36797, 1089]",L5
720575941531622275,73888212514709188,"[54464, 32370, 1383]",Tm20
720575941531627139,73747750105675267,"[50145, 40651, 2187]",T4b
720575941531639427,74522493419101514,"[71696, 60800, 1954]",T5d
720575941531644547,73958444424013724,"[56800, 26824, 3720]",Mi4
720575941531646339,73676832008779850,"[47857, 22986, 3836]",Mi1
720575941531686787,74029362118420974,"[57866, 44968, 649]",Tm2
720575941531711875,74733187469329893,"[79167, 48746, 2505]",LMt3
720575941531735171,74240056504085635,"[64201, 30826, 2423]",Tm9
720575941531744131,73888006557933169,"[53950, 25975, 2268]",Tm3
720575941531745155,73536094385810342,"[44154, 23059, 3219]",Mi1
720575941531748739,73817637880619452,"[52380, 24676, 2439]",Mi9
720575941531752579,73676900661046057,"[48212, 25780, 3583]",Tm2
720575941531758467,73606806392127427,"[45357, 33505, 2041]",Tm1
720575941531779459,73536094318878103,"[43171, 23992, 3036]",Dm10
720575941531781251,74099456185761551,"[60710, 35374, 1287]",Mi10
720575941531795843,73888144264773198,"[53266, 29959, 3088]",TmY5a
720575941531805387,73044131651654436,"[29735, 41223, 3143]",L4
720575941531817163,73114706353398388,"[30886, 48924, 2549]",L5
720575941531824331,74098906900504670,"[60200, 19882, 3306]",L3
720575941531825099,73606669557033434,"[46098, 29422, 4313]",L2
720575941531826379,73114568444065126,"[32532, 43022, 533]",R7
720575941531827685,73325537640443699,"[38289, 40870, 2112]",Tm16
720575941531829195,73254757049068234,"[35696, 28435, 3879]",T1
720575941531849091,73606463063069570,"[47067, 23217, 3040]",Tm9
720575941531852163,73676968776369600,"[48091, 27589, 1205]",T1
720575941531853187,73748024514007442,"[50361, 48456, 478]",Dm3q
720575941531859173,74733256255599034,"[79311, 50109, 2646]",LMt3
720575941531864451,74240812149547627,"[64967, 53520, 1287]",T5c
720575941531867877,73325537304920811,"[37511, 39341, 845]",Mi9
720575941531868803,74029774569702706,"[58400, 57104, 1123]",Tlp1
720575941531872899,73958718764685477,"[55385, 34853, 1545]",Dm2
720575941531877323,73817500643113282,"[51372, 20585, 3245]",L3
720575941531885955,73958443820021324,"[57281, 26633, 1406]",Tm9
720575941531891659,73114637163724119,"[32016, 46730, 613]",L4
720575941531899877,73114156395592249,"[32311, 30734, 1548]",Mi15
720575941531916005,73325194043478230,"[37153, 28893, 2282]",Tm21
720575941531950539,73536231958916632,"[44114, 27342, 3706]",Dm3v
720575941531959269,73114843389591390,"[31527, 52884, 982]",Mi9
720575941531959781,73185006579319216,"[33157, 45191, 3280]",C3
720575941531962827,73325262762731462,"[37938, 32061, 2192]",L5
720575941531970507,73677450147725303,"[49111, 42041, 2320]",C2
720575941531985099,74028812698324534,"[58833, 26912, 1895]",R7
720575941531988683,73536437311834383,"[44063, 33501, 558]",Tm4
720575941532000203,73818187166326752,"[52947, 41715, 520]",L4
720575941532002251,73606394410736591,"[46328, 21487, 3308]",L2
720575941532005763,73325537908853072,"[38405, 40515, 3131]",Mi1
720575941532007141,73114568511655780,"[31352, 44926, 972]",TmY3
720575941532010443,73747681185006946,"[50567, 37744, 1472]",Tm2
720575941532011211,73114362487051695,"[30820, 37012, 1325]",Dm3p
720575941532025547,73677655836726723,"[47980, 47883, 643]",L5
720575941532051429,73536987336610986,"[43629, 50442, 1781]",TmY14
720575941532052683,73606600032124975,"[47097, 27600, 1199]",R8
720575941532058315,73536506501072226,"[44390, 36143, 2354]",TmY5a
720575941532063363,73395562451604249,"[40192, 28976, 807]",Dm3q
720575941532077797,74099319217320766,"[61355, 31987, 3291]",TmY14
720575941532081539,73465999780940978,"[42240, 31632, 289]",Tm3
720575941532082149,73395906518691751,"[39848, 39603, 2576]",Sm22
720575941532088707,73254893951520764,"[36674, 32126, 1965]",L5
720575941532095179,73888212514687562,"[53713, 32481, 1375]",L5
720575941532095205,73114568645526031,"[32150, 44250, 1348]",TmY10
720575941532099203,73466343512641234,"[41986, 41596, 817]",Tm2
720575941532104395,73818050197644334,"[51408, 38467, 2502]",TmY14
720575941532114819,74170374887336785,"[63045, 51742, 2089]",Li06
720575941532120451,73465725305802059,"[42511, 23959, 1833]",Mi15
720575941532123083,74099044338911602,"[60402, 23687, 3100]",L5
720575941532138725,73184662981859643,"[33780, 36285, 3247]",Tm9
720575941532139907,73607081806342013,"[46040, 42610, 3903]",T3
720575941532140005,73677930915742073,"[47195, 55945, 1325]",Mi9
720575941532149635,73959199935511159,"[57112, 49189, 2155]",T5c
720575941532150659,74099456924397941,"[60995, 35979, 4205]",T2a
720575941532156547,74099663015760622,"[60291, 42899, 3959]",T5c
720575941532169603,74169963107633323,"[63034, 38975, 4238]",T5b
720575941532173699,73537193763478444,"[43896, 55510, 2799]",T5b
720575941532180355,74170100546641934,"[63066, 43860, 4256]",T5a
720575941532187595,73043856841195941,"[30466, 34226, 3548]",L1
720575941532187877,73606737605469216,"[45582, 31167, 1774]",Mi13
720575941532199141,73536781312367933,"[43701, 44691, 2278]",T2a
720575941532202213,73184525073205210,"[33857, 31665, 1480]",Tm3
720575941532203237,73466206409504331,"[41111, 38124, 2188]",C3
720575941532204261,72974037382952208,"[27896, 50281, 1698]",C3
720575941532208357,73325193976336762,"[36918, 28807, 2008]",Mi9
720575941532223619,73958856673648438,"[56310, 40804, 3421]",T5a
720575941532233701,74170168661802576,"[63027, 45208, 1824]",Li06
720575941532249291,73887938375115712,"[54025, 24374, 4236]",L3
720575941532265091,73536918818407739,"[43309, 48265, 2537]",Y3
720575941532266115,73817775185196694,"[52921, 30363, 1864]",TmY5a
720575941532267651,73606669086782955,"[45836, 29337, 2347]",C2
720575941532268163,74170581113081804,"[63457, 58504, 2414]",T5d
720575941532284389,73888831191551076,"[55024, 50286, 2238]",Y3
720575941532288131,73255650066787416,"[36593, 54633, 2620]",T3
720575941532325763,74169688095582585,"[63400, 31690, 3756]",C3
720575941532326275,73395769147379697,"[38977, 35585, 3036]",Tm4
720575941532327909,74170100546768857,"[62278, 44376, 4304]",T5c
720575941532348619,73114225585209522,"[31503, 33030, 3470]",Mi1
720575941532350923,73817637813747728,"[53158, 24794, 2259]",Tm4
720575941532376707,73466206476731487,"[42104, 38708, 2493]",Tm8a
720575941532379365,74169344296441998,"[62202, 22232, 2827]",Mi13
720575941532384485,73395631976574027,"[39806, 32678, 3952]",Dm3v
720575941532385509,74028813033851873,"[58647, 28396, 3164]",MeTu1
720575941532388069,73395700495011949,"[40738, 33270, 3294]",Dm8a
720575941532402123,74240057041109406,"[64724, 32540, 4526]",Tm1
720575941532408037,73607150525888407,"[45997, 43581, 3940]",Y3
720575941532414437,73887938039284745,"[54787, 24218, 2860]",Tm1
720575941532422347,73465931934395377,"[41525, 29151, 3785]",Tm2
720575941532423811,73959199734003942,"[56723, 49604, 1328]",T2
720575941532435403,72973900078155552,"[27461, 46462, 2190]",Tm3
720575941532438475,73958581258750340,"[55735, 31993, 1336]",Tm4
720575941532439755,74098975888011936,"[59965, 21572, 4183]",T1
720575941532446155,73536093848700040,"[44236, 23711, 1086]",Dm8b
720575941532472011,73888762538841914,"[55092, 47250, 2368]",T5a
720575941532501195,73677862129697026,"[48002, 55134, 1263]",T4c
720575941532562123,73114362419942009,"[32256, 37327, 1073]",Tm3
720575941532576715,73395494470264547,"[39033, 27324, 3604]",Tm3
720575941532576971,73466824884789330,"[41023, 56528, 2162]",C3
720575941532589259,73888487996880824,"[54691, 40585, 3799]",LPi05
720575941532593611,73255375390326188,"[35798, 45822, 3432]",Pm08
720575941532602315,74240744101321220,"[64138, 51767, 3902]",T5c
720575941532602571,74381274625699133,"[67872, 45856, 979]",Dm4
720575941532605131,73606874977224865,"[46904, 34881, 1482]",Tm25
720575941532615371,73817912825741661,"[51888, 33577, 2731]",T2a
720575941532628171,73959131350488911,"[56318, 47347, 2762]",T5c
720575941532628939,74099044473286586,"[61392, 22602, 3671]",Tm16
720575941532719538,74592518901479428,"[75663, 50846, 3154]",Li18
